review,sentiment_label
Super camera super qualityREAD MORE,positive
Camera is awesome 👍READ MORE,positive
Good picREAD MORE,positive
Camera quality is very goodREAD MORE,positive
Nice camera on night mode..READ MORE,positive
GoodREAD MORE,positive
Nice camera light weightREAD MORE,positive
AwesomeREAD MORE,positive
SuperREAD MORE,positive
Camera good qualityREAD MORE,positive
"If Oppo can improve the battery power a little. Then It will be a perfect product. Even though now, It's performance is also great.As I bought this product just yesterday.  So, don't want to give a final feedback on its performance.After using one week, I will give the final one from my side..😉😉😉READ MORE",negative
GoodREAD MORE,positive
"The working of the mobile is good , camera is aslo good 👍😊READ MORE",positive
"After using this phone for 4 days i can say that this phone is superb, much better than redmi or Samsung phone s in this range. My last phone was redmi note 7 pro which has sony imx sensor. This phone also has sony sensors so the quality of the image is amazing. Night mode, macro mode, zoom mode, portrait mode all are almost accurate.Display is fine, although it has only one speaker but sound quality is much good and loud, although it has 4500 mAh battery but the charge lasts for almost two ...READ MORE",positive
NiceREAD MORE,positive
"Good camera quality but battery drain very fast. After full charging, battery backup only 10 hour.READ MORE",negative
Nice 📷SuperBeautifulREAD MORE,positive
Nice Look 🔥READ MORE,positive
Very good camera and batteryREAD MORE,positive
Honest review after a month:Pros:1. The display is very good. Crisp and bright 2. Battery backup is awesome.easily can Last a day with heavy usage3. Back camera is very good4. Has 3.5 mm jack5.  Fast charge.. 65 watt charger..30 mins full chargeCons:1. During daytime in the sun the screen is not visible..auto mode doesn't work well.. manually the screen brightness has to be set to 100%2. Selfie cameras are not up to the mark during night. Ai lags and takes time to capture the photo...READ MORE,negative
Pros: 1. Supports 13 5G Bands 2. Has a Dedicated Triple Card slot3. Supports WiFi 6 (5.8Ghz)4. Has the 3.5mm headphone jack5. Has 90Hz Amoled instead of IPS LCD 6. Runs on modified ColorOS where some Oppo apps are replaced by Google apps. Bloatwares can be uninstalled.7. Supports Flash and AI in 64MP mode.8. Supports System Cloner where apps can be installed with different sets of credentials.9. 65W charging works quite well.10. ORoaming supports 5G data.11. Phone is NFC certified....READ MORE,positive
"Good one, I got it for 19k, Not reached to my expectations,Design is okCamera is good not best,Battery is best,Fast charging is ok,Gaming is ok,Display is good,But network issue is coming sometimes i think with update it will be fixed,Overall phone is ok.but not a 30k value for money.READ MORE",negative
Reno 7 5g is good mobile phone Rear camera is good quality Portrait camera is awesome Macro camera is average Very good display Battery life is great Front camera also good Plastic back panelOnly one stereo speaker Overall good product from oppoREAD MORE,positive
Nice phone thanks FlipkartREAD MORE,positive
GoodREAD MORE,positive
"Average camera! Battery service superb, design ok! But charging is excellent and those 8+5 gb ram 256 gb storage totally awesome 👍🏼READ MORE",positive
"Camera performance low .....😒😒Build quality is good ....🥰Lite weight,  look and feel good......🥰🥰READ MORE",negative
Nice camera good portraitREAD MORE,positive
Mind blowing parformanceREAD MORE,positive
Wow...☺️Amazing oppoREAD MORE,positive
Value for moneyREAD MORE,positive
"It's a amazing handset according to the price totally valuable camera, battery, prosessor is too GoodAnd most important design I love itREAD MORE",positive
Battery very good its support fast charging camera wonderfull  value of money tq flipkart and oppoREAD MORE,positive
"Overall nice phone. You have to compromise a little bit in the hardware side for the price you are paying but if you are looking for a phone which is feature packed, well optimised, no lags or bugs in the UI then this is one of the best choice. Some key points to be mentioned:-1. Back and side frames polycarbonate but great looking and fingerprint resistant. One of the most beautiful phone in the entire 30K segment.2. No flagship camera sensor but image post processing is just amazing. Gr...READ MORE",positive
Good Phone 👍👍👍👍👍READ MORE,positive
Value for moneyCamera performance very goodDisplay very goodSound is very good65wt charger very fast charging👌👌👌👌READ MORE,positive
Nice phone and battery backup is awesome ☺️😊☺️READ MORE,positive
I am the very first reviewer of this product. Got this today (release date)   and used it for almost  10 hrs till now. i feel very good product and design is also very awesome . it comes with many features. the camera is also very good.READ MORE,positive
I love itREAD MORE,positive
Very good productCamera is excellentREAD MORE,positive
"Nice phone performance is good, camera average , value for money..READ MORE",positive
Super cameraSuper batterySuper excellent performanceSuper colourREAD MORE,positive
Good phoneREAD MORE,positive
Oppo Reno 7 is so good!!! The screen touch is like an iOS phone and the photos are having amazing quality and clarity! You are getting a great RAM + 256 GB in such an attractive price!! Must buy and I am an Oppo user forever!! My last oppo phone was Oppo f11 pro which was super amazing and now this is topping my list!! Go for it guysREAD MORE,positive
Amazing Experience with Reno 7 5gTotally worth of money.Best smartphone under 30k.Full Charge 7-100% in 33 min.No lag issue.Amazing display quality.READ MORE,positive
Camera & betery is also very good. Mobile is very slim & light weight. Delivery very quickly.READ MORE,positive
Camera is awesome like DSLR CAMERAREAD MORE,positive
"I am reviewing this phone after a month as I wanted to test everything before I point out it's pros n cons.PROS:--1. Very good display and touch response is good.2. 90 Hz screen is enough for daily use unless you are hardcore gamer.3. Battery is brilliant, i get 2 days easily with minimal use in single sim. I am getting somewhere around 6+ hrs screen on time. Refer screenshot.4. Enough ROM - 256gb to store all your data.5. CPU performance is good till now.6. Network connectivity is goo...READ MORE",positive
"Nice camara phone Display quality is bestSpeaker is powerful Little bit not satisfied with  battery , but fast chargingOver all best phone in the this range ....☺️☺️☺️READ MORE",positive
So goodREAD MORE,positive
Good and stylish mobile. Specs are also very good.READ MORE,positive
Very nice phone I love it ...❣️❣️my review is after using this phone for 10 th month.Go for it guys it's awesome....READ MORE,positive
The phone feels outstanding in hands. The camera is the beast in this price segment. 65 watt charger works fantastically but the battery doesn't meet the expectations. It drains fast without any heavy use. Overall the is good....!READ MORE,positive
Overall phone is goodREAD MORE,positive
"Expected better phone since I have even opted for pre-order in anticipation of the specifications mentioned, but it's just average. Totally disappointed. Camera in low light has some lagging and doesn't focus quick enough, needs a better camera performance.lookwise the back panel gradient seems to be normal and nothing fancy. Other low budget phones are coming with better classy back panels.LGI gradient? seriously? Overall performance is decent. Storage is ok, no orbit breathing light in this...READ MORE",negative
"Writing after few days of usage.Phone is good but over priced. Camera is good, in add shows many modes but 8n actual we get 8 mode. Flash light is not bright.Battery good two days with moderate usage. Charger is super fast.Display goodSpeaker excellent, but should have given two.Performance is good as of now.Keyboard is not smooth.Call recorder is bad, it notify other person.If you are exchanging old phone, then Flipkart wants it should be good as new, for minor issue they charge...READ MORE",negative
Awesome performanceREAD MORE,positive
Nice phoneREAD MORE,positive
Verry poor camera and sound quality I am not suggest any oneREAD MORE,negative
Good 👍👍READ MORE,positive
Best cameraREAD MORE,positive
"Nice device, awesome 📷 camera, good display.READ MORE",positive
Best Phone 🤳🤳🤳 Saddam HussainREAD MORE,positive
Most valuable phone in this price.I would like suggest you to please buy this phone and it's functionality is very hige and powerful.Also Flipkart give best price for old phone.Thank you Flipkart and OPPO.READ MORE,positive
One of the worst selfie camera for everCheating flipkart no return policy availableREAD MORE,negative
Nice Phone ... U can go for it in this price rangeREAD MORE,positive
"First im very happy that Flipkart given good amount of my old phone Redmi k20 almost 15K and i have bought it 20K 3yr Ago.First im user of Xiaomi phone with AMOLED+ display.Now Come to Oppo Reno 7. They mentioned this is camera phone ... totally Disappointed with this camera working like 6K price segment phone.Totally blur image 64 MP not good, bokeh mode waste of money.About Display : They mentioned Amoled display with 90Hz refresh rate.Again waste of money ... Im fan of amoled displ...READ MORE",negative
Camera clearity and battery back is very well. Also all features are good working. Thank you for oppo and Flipkart team. value for money 💰READ MORE,positive
Super i like this orderREAD MORE,positive
"Happy with performance, camera is too good. In screen fingerprint working very smooth. Display is very smooth. Mobile is very weightless, Totally happy with the Reno 7.READ MORE",positive
Really it's a great phone...Camera is just 🤐🤐Wordless..Really value for money....READ MORE,positive
"Awesome camera front and back with Sony imx sensors, big internal storage and memory card dedicated slot expandable upto 1tb, fast charging 0-100 in 30 mins, super smooth, amoled and large display.. pics and videos shot on this phone will make you happy.READ MORE",positive
Very good mobile 📲Nice camera 🤳Super powers Battery'sREAD MORE,positive
Nice...READ MORE,positive
So sweet phone and pawar full camera 🤳READ MORE,positive
GoodREAD MORE,positive
"The battery is not up to mark. This phone has a 4500MAH battery but it gives you a backup like 3500MAH.. The phone starts heating after 50% of battery use. The camera quality is not good. My suggestion, don't go for this phone.READ MORE",negative
It's good at the price range offered but battery is actually draining out little faster and camera could have been even better .other than that this is a super cool phone with premium product feelsREAD MORE,negative
Super fluent display.. Super fast processor.. Good battery... Full charge in 40minutes. My first Oppo smart phone... Overall its a great purchase.READ MORE,positive
Average phoneREAD MORE,negative
Nice one But vivo v23 is bestREAD MORE,positive
"Pros1. Camera - Rear and front camera gives stunning photos2. Storage - 256 GB. Good enough to store songs, photos, videos and download movies. 3. Battery & Charging - 4500 mah battery. Fast charging, makes life easy with charging completes in less time. Max 35 mints to charge between 10 - 100%.4. Performance - All apps open in quick time. No lag found. 5. Coloros 12 - lots of customisation in UI.6. Design - slim and light weightCons1. No FM radio2. No IR blaster3. Mono speakers / ...READ MORE",positive
"Mobile is very good except call and sms app provided by Google, this app is not better than previous Oppo calling and sms app. Call recording not working in Google calling app. So required oppo calling and sms app in oppo mobile.Other features like camera is very good.READ MORE",negative
"Ordered OPPO Reno7 5G (Starry Black, 256 GB) on 22-02-2022. Gone past the warranty days for sure and it never really has given a reason to visit the service center. The phone with all its feature works flawlessly. I am not a avid gamer so this review is definitely not for the Gamer looking for deets.My requirement was basic phone with amazing camera and good internal storage space with 5g which was being rolled out during the time of purchase and this phone fit the bill. I exchanged my MOTOR...READ MORE",positive
Such lovely mobile iam using oppo Reno 7....wowww... performance loved it games also verry fast play... overall Loved it...READ MORE,positive
"it's simple just awesome. Everything like camera, battery, charging spead, performance and others features but there is little problem of stuckREAD MORE",positive
Best phone ever.Great deal 🤝READ MORE,positive
Camera is soo goodREAD MORE,positive
Phone is awesome camera quality superb screen control gestures are completely different than ordinary phone I think battery 🔋 capacity wants more for this phone 📱 otherwise phone is also good 👍 thanks OPPOREAD MORE,positive
Value for money deal.....awesome camera qualityREAD MORE,positive
"Authentic product... Used 7 days till now, great experience... Handy, makes a statement...READ MORE",positive
"Battery drained with in half day. Phone is heating, Selfie camera waste up to 8 mp. Quality. Cheating product. Go for one plus same spec low price.READ MORE",negative
I'm happy 😊..READ MORE,positive
Phone is excellent...but delevery is not on timeREAD MORE,negative
I bought it for camera purpose but Camera quality is not good. Especially selfie is very poor. Display and performance okREAD MORE,negative
Overall goodREAD MORE,positive
This product is very nice 👍 camera is too good and  night mode camera is good 👍READ MORE,positive
Friends  I have used Oppo Reno 7 k for around 10 days. My point wise review is as follows.1) Performance is good ..I have not seen any frame drops while playing COD mobile at Max frame rates. Also there is no heating issue.2) Battery backup is really good. It gave me approximate 7-8 hrs of screen on time. With the fast charger given in box it charges very fast approx in half an hour. 3) Back camera is good. It can capture good images. Video stabilisation is ok at 30 FPS full Hd. Front came...READ MORE,positive
Exceeds my expectations.... Simply go for it without thinking much you'll not regret1.Awesome Camera2.Beast Charging(25-30 mins 0-100%)3.Super Fast Processor4.Display is Fantastic5.Premium LooksREAD MORE,positive
I have made this phone but its camera and battery is not correctREAD MORE,negative
Camera is nice and modal good.READ MORE,positive
Camera is very bad And battery performance is lowREAD MORE,negative
Camera is goodREAD MORE,positive
Best camera so far And firstly i am impressed by speed of chargingREAD MORE,positive
ExcellentREAD MORE,positive
SuperREAD MORE,positive
Not good simply waste of moneyREAD MORE,negative
Bad build back panelREAD MORE,negative
Very worest camera don't buy this and costumer service very very bad I don't. Like FlipkartREAD MORE,negative
Camera is worst ever Display is not up to the markColour is Navy Blue not Black (starry)Very much disappointed for this much of money28000Very bad design phone it's totally waste of moneyREAD MORE,negative
"I have use this product last 30 days, over all experience is good.Camera and video quality is awsome. 20x zoom is not good quality. Expectation wise it's not validated.Touch is very smooth , shin i run a game it's very smooth and working performence is awesome . Battery is very good ita take two days for charge low.And 65w vooc super fast charger is worth the phone quality .Overall performance is goodI got some extra feature in notification and home screen it's awsomeREAD MORE",negative
GoodREAD MORE,positive
Camera 📷 quality superb.with fast chargingREAD MORE,positive
"Wrost phone,waste of money, bettery backup is very badREAD MORE",negative
Very nice mobREAD MORE,positive
GoodREAD MORE,positive
Nice Phone with great qualityREAD MORE,positive
I have purchased oppo reno 7 5g phone and I am fully satisfied with the performance.READ MORE,positive
Worst Selfie camera  . Overpriced  .READ MORE,negative
Good performance camera quality awesomeLight weight and good hand feeling thanks oppoREAD MORE,positive
Superb Camera Quantity ...osm display.READ MORE,positive
Pros256 GB ROM65 watt Vooc superfast  charger13 5g bands (not yet tested)ConsPlastic (delicate) bodyBuilt quality is patheticNo 120 hz only 60&90 hz available900 instead of 920 dimensity chipsetLacks full hd + displayCamera not upto the markKindly avoid if you're a pro gamer.READ MORE,negative
It's to good features in this PhoneREAD MORE,positive
Average phoneREAD MORE,negative
Super cameraREAD MORE,positive
Super phonREAD MORE,positive
"Folks, this phone is Pure AVOID!! writing this review after 2 days of usage. Have been MI / Redmi user for past few years, switched for a better experience (on Hearsay), made a mistake, which others can avoid.Pros:Camera is better than my earlier phone rest everything is average / below average.Fast chargingCons:Battery backup is purely HALF DAY not anything more than that. Phone missing many features, which other models by competitors in this range even in lower costs handsets are av...READ MORE",negative
Mobile Camera Quality is awesomeREAD MORE,positive
Dhubri phulbari bridgeREAD MORE,positive
Good ProductREAD MORE,positive
One speaker but goodREAD MORE,positive
Awesome camera and good 👍 battery.display excellent.READ MORE,positive
"Very good set, sound, picture quality is awesome, it is great value for money.READ MORE",positive
Shape n looks r awesome...... features are too good.....I m very satisfiedREAD MORE,positive
"Camera is worst , selfie camera is waste.Don't buy this for camera.Phone is Sometimes hanging.No value for money.waste of money.In same cost you can go for one plus mobile for camera.READ MORE",negative
Mobile heating battery backup is very poor 8hrs is Max usage camera clarity is very poor after taking the picture if we in pocket while on the call it automatically disconnectedREAD MORE,negative
Very disappointed  . Item not worth. Camera and battery performance is very poor.  Overall very unhappy and unsatisfied with this product. Seller and flipcart denied to replace or refound also return request has been cancelled..technician who arranged by flipcart was given useless technical opinion against this product and made  favorable action to flipcart . Overall waste of money .READ MORE,negative
Its working only in india.so if you want use in other country dont buy this model.find some.other companyREAD MORE,negative
"Phone is ok .. But after using few days it is getting slow in performance.Battery also giving good life& fast charging .While tilting the phone it is showing only half of the screan(Not like other mobiles - Samsung A9, real me XT).Really i am saying it has both procs and concs .. but ok for using finally I will give 3/5.READ MORE",negative
OutstandingREAD MORE,positive
All of greatREAD MORE,positive
Nice Phone I'm happyREAD MORE,positive
Simply superREAD MORE,positive
Camera awsm Battery  perfectDisplay bestREAD MORE,positive
"This phone is take photo normal,  not like DSLR PHOTOS.it is like average photo.outdoor not see screen good for work.Charging fast No heat.READ MORE",negative
Best phone in the price rateREAD MORE,positive
Amazing mobile 📲READ MORE,positive
Camera is not that so great at this price . Infact 15 k range products having better camera than this phone. Display also not  good compared to 15 k range samsung mobiles.. Not satisfied at this price range which is priced above 20kREAD MORE,negative
Nice cameraREAD MORE,positive
Front camera not goodIMEI number not show on mobileREAD MORE,negative
Bed camera quality and  flipkart also not giving return policy it's waste of money don't buy it fake review giving all flipkart agent don't buy utREAD MORE,negative
Nice mobile 5g Dual sim SD card slot 256 gb 8+3 Ram Nice cameraVery light weight 65watt charger Notbheating that much Happy for this mobile U can never get all these specs in a 256 gb mobileREAD MORE,positive
Battery backup is very bed no purchase this I Return Request but no solution bed flip cardREAD MORE,negative
NiceREAD MORE,positive
The display got damaged after only 15 days of doing it don't buy this phoneREAD MORE,negative
Very nice phoneREAD MORE,positive
Network problemREAD MORE,negative
Very poor camera 📷 quality don't buy this product next option samsun F23 perchesREAD MORE,negative
According to price this  Phone is not good ..I don't suggest buy this phoneREAD MORE,negative
Totaly bad phoneREAD MORE,negative
worst mobileREAD MORE,negative
Very bad phone 😔.I don't like this handset.Please don't purchase. I'm using it for one year. Camera very very poor quality.READ MORE,negative
Not goodREAD MORE,negative
Not as expectedREAD MORE,negative
Mast pic qualityREAD MORE,positive
"Battery drains out in 2-3 hours. And even in night inspite of full charge, battery level goes down by 50% in morning.READ MORE",negative
Over all good performanceREAD MORE,positive
Compare to oppo f11 it's not worthy . Call recording will be announced. Editing contacts difficult. Operation is difficultREAD MORE,negative
Battery backup and camera is very badREAD MORE,negative
"Bad experience with my new oppo Reno 7. It is calling automatic in my pocket, application will open automatically. I never suggest anyone to purchase this phone.READ MORE",negative
