review,sentiment_label
After 06 Day use I give the review *Battery life is good .*Display is Awesome .*Camera Okey .*Video recording time zooming system is not good .*Performance is little bit slow and filling lagging .* After 01 and half hour phone slightly filling hitting * Battery Charging is slow In this price Range not expect these types of cons.Not expect in this price Range Exynos 1380 chip set...READ MORE,negative
Good one all..READ MORE,positive
Good mobileREAD MORE,positive
Very nice mobile.READ MORE,positive
Highly recommend 👌READ MORE,positive
"Not really impressed, GPS doesn't work well while navigation, heating issue, and sometime LagsREAD MORE",negative
Everything is good but has heating issue.READ MORE,negative
"Pros -Excellent display. Bright and crispBattery is good and charged device from 15 to 99 percent gets slight warm. Sound output is fineSuperb to watch binge contentCons- cameras are decent. And apps management is okay. Minor lags. Cannot compete with images of S21fe/pixel 6a Overall balanced device. Complete package and on top clean UI and Android updates, Knox security. Go for it without hesitationREAD MORE",positive
Overall nice mobile.camera quality is goodREAD MORE,positive
"Very sturdy, battery backup not up to the mark.  Camera can be more better in this price range.READ MORE",positive
Worst battery back upREAD MORE,negative
Awesome 📸READ MORE,positive
Only 10 minute use and mobile got heat so much... wrost performanceREAD MORE,negative
"Phone Heat too much  , also wifi not working properly it's worst, for network connectivity, Other company 15k phone is very best on network speed received But A54 not upto the point disappointedREAD MORE",negative
Phone heating while using the mobile dataREAD MORE,negative
Battery is draining very fast. Can't depends on this phone on long working hours. Not happy.READ MORE,negative
GoodREAD MORE,positive
After one day mobile 📱 hang and warmREAD MORE,positive
"Disappointment from Samsung. A 40k smartphone lacks in comparison as per performance. Design is good , battery is ok, but struggled in terms of performance. Can handle the day to day life easily but for heavy task Exynos failed. They can easily provide Snapdragon but every time this Exynos chip has broken my heart. As though I am a die hurt fan of Samsung still I hv to say not satisfied with the Exynos chip..READ MORE",negative
"Camera is good,display is good but worst thing is just use 5 minutes and mobile gets heat so much...and battery drains so fast..heating issueREAD MORE",negative
Amazing look Display awsmGood battery Good water resistentSound goodCamera goodREAD MORE,positive
Full heating .READ MORE,negative
Amesone looking best featuresI like this phoneREAD MORE,negative
Very goodREAD MORE,positive
"Awesome phone, great display and camera, Awesome sizeREAD MORE",positive
Call Dailer issueREAD MORE,positive
AwesomeREAD MORE,positive
"Battery backup is good , slightly disappointed by the camera , expect better camera in this price range , Charging Speed is slow took 1.5 hours to full charge , Samsung Should think about this , it support only 25w chargeREAD MORE",negative
Bit dall according to performance and battery life compared to price point But design cam and display more then the price pt Performance people dont consider to bye itREAD MORE,negative
Not worth for money camera quality average...READ MORE,negative
I think good productREAD MORE,positive
Very good MobileREAD MORE,positive
SuperREAD MORE,positive
I like itREAD MORE,positive
Nice product 👍☺️READ MORE,positive
Good one. But seems to be higher in price in this category.READ MORE,positive
Overall phone is good but heating and battery issues am facingREAD MORE,negative
Everything is awesome but Battery and performance both are not good at all...battery is too poor...performance at this price range  unexpected...Device good but need update to improve battery health...READ MORE,negative
Product is good but Samsung should stop giving bloatware now. Metal frame should be provided at this price and charger should be included in the box.READ MORE,negative
VvgoodREAD MORE,positive
Over priceREAD MORE,negative
Overall good smartphoneREAD MORE,positive
Classic productREAD MORE,positive
Camera could be a little bit better. Otherwise everything is very goodREAD MORE,positive
Not worthapull for priceREAD MORE,negative
"Very good quality and problem free top ranking phone,i am satisfiedREAD MORE",positive
"The camera, audio, picture, video quality is awesome. This phone is also useful to play bgmi, cod, free fire games. This phone has IP67 ratings to protect itself from dust and water. Many says the phone gets heats up but after the august update this problem has been solved. Also it's calling quality is good as well. It takes good quality photos and videos at night also.READ MORE",positive
"📷camera, display, design color ( violent ) all very good.....READ MORE",positive
perfect mobile with awesome camera and perfect battery. battery lasts upto 1 1/2 days with moderate screen time. adapter is not available with the handset.READ MORE,positive
GoodREAD MORE,positive
Nice camera and display.overall it is goodREAD MORE,positive
Good workREAD MORE,positive
Nice mobile A 54 but normal heating problemREAD MORE,positive
It has really smooth touch. Premium look. Feels good while using it. Features are good. Camera quality is good. Worth a price. Really happy with it. ☺️READ MORE,positive
ExilentREAD MORE,negative
Very good for daily use. We can even play pubg in smooth extreme graphics. Very good purchase.READ MORE,positive
"Worst product, heating issues is more , there is no return for this, it Will be shown that reach out to service centre,  once you buy the product it's done , finish.READ MORE",negative
