review,sentiment_label
Good 👍READ MORE,positive
Great mobile in this price. Display is brilliant and camera quality also nice. Battery backup is good. Overall it's a excellent mobile.READ MORE,positive
Over all mobile good I'm  giving  4 /5 Because  mobile charger  very small one Samsung  please arrange  some good chargers as wellREAD MORE,negative
Good product for minimal usageREAD MORE,positive
I just give it to my wifee ..she liked it.by the way she loved chinese food only. Image shows Gorilla Glass required.READ MORE,negative
I take phone 2 months before I review.  Phone is awesome. Camera @ battery backup superb 👌READ MORE,positive
"Speaker loudness is Ok okzDisplay 8 /10Performance 7/10 (no lag, no ads best experience)Battery life 10/10Look 7/10READ MORE",negative
Very good at this price from the brand SAMSUNGREAD MORE,positive
Good  👍👍READ MORE,positive
It's handling easy and looking good performance is well display battery ok over all good price and worthREAD MORE,positive
Thanks flipkartREAD MORE,positive
Nice product...👍👍READ MORE,positive
Great camera and great phoneREAD MORE,positive
Verry good productREAD MORE,positive
Nice phone in the Sub 15K category. Pros:Overall design and build. Weight of the phone is balanced and is at correct size and width.Smooth UI 3.0 and side finger print activation is responsive.Adaptive brightness works good.Very nice camera and features.Big battery that can last for a day and half on normal usage.Call connectivity options.Knox security and updates.Cons:Display is HD+. Although Amoled+90Hz still FHD would have been better.Sound is good but not the best speakers.Be...READ MORE,positive
Very good phone Camera is awesomeREAD MORE,positive
Camera - 4Performance - 4Display - 4Battery - 5Value for money - 5Overall superb in this budget..READ MORE,positive
"Good  in that  price. Camera is  better  than mi mobile of same range. Compared to f41 display clarity, its little bit blurry.READ MORE",positive
Best value for money phone In this price rangeREAD MORE,positive
Very nice mobile in this costREAD MORE,positive
Very nice picture good mobileREAD MORE,positive
The best... Good choice if your budget is under 15k.. U will get 20k mobile specification in this range.. F22 is the best choice to go.. Display is awsm..READ MORE,positive
Overall goodREAD MORE,positive
SuperbREAD MORE,positive
Best smartphone in this price. Could be best if on screen fingerprint sensor was provided. Loved the camera and best thing is the battery life is amazing.READ MORE,positive
"Battery is good in this phone you will get 1 or 1.5 days Battery backup.. performance is good as per this price range, display is also good, camera is also good...Overall best phone in this price range by Samsung..READ MORE",positive
"BETTER THAN CHINESE PHONES!!( I'm MI user)PROS:good colorfull display sAmoled display  90Hz refresh rate gives smooth handling😌 🔋 Battery life is Awesome....I'm heavy user I fully  charge the battery  at morning,at end of the day it's  come to 57% (I do not play  games....but I watch YouTube  and internet surfing)Even though it's  come with 15w⚡charger.....it will charges your phone with pretty fast...I'm surprised 😮Camera is good enough for this price range.....you have options  l...READ MORE",positive
4gb-128gb. Phone is ok.I am using it from last 72 hours. But having heat problem during charging. Needless pre-installed apps. Camera is good in this price tag.READ MORE,negative
Best cameraREAD MORE,positive
I GIVE IT 4.5  POINT BECAUSE THE CHARGER WIRE IS SO SMALL & ALSO THICK. OTHERWISE PHONE IS BEST IN THIS PRICEREAD MORE,negative
"Nice product, best phone in this priceREAD MORE",positive
It's my first smartphone and I am very happy because it gives me very nice features and I think it is very helpful for my studies because I am a student.If you are a student then you must buy it.It's awesome.READ MORE,positive
Good mobile at this budgetREAD MORE,positive
"This is fantastic smartphone. I used this phone from 3 month's and felt good to bought it. Helio G80 is a good processor so, easily done my day to day task. Fornt Camera as well as selfie camera quality is quite decent And this phone last long almost 2 days on full charge.READ MORE",positive
Very good product. We love too good. Thank you flipkartREAD MORE,positive
I'm a big fan of SAMSUNG. Most of the electronics products in our home are from Samsung. It's a brand of quality and durability.It is far better than that of the Chinese brands. It has many advance features. Among them I like the always on display feature most. Thank you both Flipkart and Samsung.Its an honest review.READ MORE,positive
Best budget phoneREAD MORE,positive
Nice phone who only want samsung only.... No redmi vi vo oppo... Nice camera.... And very fast as it is using 90 Htz refresh rate.READ MORE,positive
I was a REDMI/ OPPO/ VIVO USER first Time using Samsung Phone Super Budget Phone in the range using 6GB/128 Variant .... this is awesome mobile Back Camera Side Sensor everything is fine Thank You Flipkart for Timely DeliveryREAD MORE,positive
Cost worth mobile with hi end spec.Only thing selfi cam to get improve on further update.Superb user interface with performance Sleek design and handy in sizeSound effect nice and as in standard quality.READ MORE,positive
Samsung has done the Best things in F22Blindly recommend this 👌 👏READ MORE,positive
Good qualityREAD MORE,positive
Nice phoneREAD MORE,positive
"Very nice productGood camera, awesome battery, nice design, good performance, very good display.Everything is goodThank you samsung and flipkart for this wonderful productREAD MORE",positive
"Very good phone for the price. Good display, battery , specs, performance, main camera. Average selfie camera. Fingerprint sensor is fast and sensitive but side mounted. Security updates could be more frequent.READ MORE",positive
Samsung phone Awesome💞👌😘📱📱📱Camera_ perfect👍👍READ MORE,positive
"F22 - Fantastic 22!! Yes, great phone for a less price. Good camera quality and other features too. I can recommend others to buy it.READ MORE",positive
Battery is good. Camera so awesome picture quality Every things are good.I am happy 😊 😃 😀READ MORE,positive
Good mobile Thanks for Samsung teamREAD MORE,positive
Very good Samsung galaxy f22Awesome camera battery pack up everything goodREAD MORE,positive
"Pros:1. AMOLED display which gives always on display options and color enhancement, Vibrant screen 😍2. Battery is super amazing. 2 days of backup if normal user. ( Edit after 1 year- Same battery performance)3 well optimization of software and hardware4. Knox lite version at this price range ( Edit - After the Major Android 12 update, Samsung provided Secure Folder too )5. One UI core is amazing.6. Network is good but would be better if provided carrier aggregation7. No lag 8. should...READ MORE",positive
Its ok ok deal ..you will get what you are expecting  in that price..READ MORE,negative
Camera is very badREAD MORE,negative
"Honestly, i was never a Samsung user and this time i intentionally wanted  to buy Samsung phone. After having done some research  i think, i can say i did the right thing when i purchased this mobile. Battery backup is amazing, camara night mode is just wow, display too looks elegant. So all n all, if you Looking  for economical phone then its a must buy. It indeed meets your needs. Go for itREAD MORE",positive
Battery backup 5 🌟  vary good 👍 product battery 🔋 full using me 16 hoursREAD MORE,positive
Super 👌READ MORE,positive
"Nice phone in this price rangeOf course not much more but u will get average resultsFor those who want memory  and speed will love itBut other features  like camera, display, battery,gaming etc. You cannot under estimate.A full cycle of 100% battery will give u appx.2 days battery life.Camera is avg. But give u satisfied  results.Processor also up to mark .I fully recommend  this phone to those who does not want to expend much more  .This phone will give u exact what u wantREAD MORE",positive
Good Display quality Phone.. Value for money... Camera is Awesome this Price range..Best gaming Performance..I am download Call of Duty and freefire..Fast opning game in Phone... display awesome..super amoled screen 👌👌READ MORE,positive
This phone is nice !!.READ MORE,positive
Full on blockbuster phone.READ MORE,positive
Very poor from flipkart..the delivery guy was talking using very bad languageREAD MORE,negative
"After using 2days here is my review Camera is quite decent performance is average Display is good but its not fhd+its hd+ Battery is the best in this phone, u can easily use 1day even if you are a heavy userHere is my rating-Performance-5/4Display -5/4Smoothness-5/5Camera-5/4Battery-5/5Overall it's a value for money product.I haven added some pictures clicked by this phone you can see itREAD MORE",positive
"Best in this range. Just go for it. It was so reliable and smooth display 90htz with amoled screen. Front camera is good in this price segment, back camera is also decent. Battery 6000 like monster 👹 big thumb up .READ MORE",positive
Size is small but overall performance is good especially battery backup is superb...READ MORE,positive
Very goodREAD MORE,positive
Good camera and displayREAD MORE,positive
Camera's Superb Selfe and Back camera nice👍👍👍👌👌👌👌READ MORE,positive
Super fast delivery. Avoid negative review. This mobile is best in this price segment. HD super amoled panel is nice at this price. Camera is awesome. This is third samsung mobile I have buy in my family. I really frustrated of using those Chinese mobiles. Other brands provide good hardware but worst software.READ MORE,positive
"Very Poor Sound Quality. Ringtone has very low Volume. And Flipkart not accepting Return. My Suggestion for All, Please Don't buy Mobile from Flipkart.READ MORE",negative
Giving a review after a full day's use of 6GB/128GB Denim Black variant of F22Pros...1) Good processor with speed2) Excellent 6000mah battery3) 6Gb/128Gb at 13400 net 4) 90hz separate display option5) Fingerprint sensor is smoothCons...1) Display is average2) Same body as M323) Camera is average4) No Front Camera Flash5) No headphone suppliedREAD MORE,negative
Absolutely Amazing Product..!!READ MORE,positive
Its been a year since i purchased this product. As expected it is not a gaming phone. But can be used for average gaming experience.Then comes to personel use. Its a bit heavy and thick (ofcourse its 6000mah)Have all the qualities of a budjet samsung phone. Movie experience is also great.Camera is fine for me.F22 fully fulfilled my expectations. Ui of samsung is   good as compared.Just go for it!READ MORE,negative
GoodREAD MORE,positive
I like this smartphoneREAD MORE,positive
First of all it is worth buyingThe camera is good in this range and also its better than other chinna phonesBattery was super and best back up with 6000mahDisplay was desentMost important thing is it is don't have any voice announcement option when the call records it will not give any announcement and it is coming with Samsung dialler it is not coming with Google dialler so with the best RAM and storage also it is good.6gb Ram 128 GB storageSo you can go for this mobile without a...READ MORE,positive
Nice cameraREAD MORE,positive
SweetREAD MORE,positive
GoodREAD MORE,positive
Very nice device and great value for money. Only con is its heavy due to presence of a bigger battery.READ MORE,positive
Best mobile to buy I am fully  satisfied with mobile  performanceREAD MORE,positive
Good phone in this price segment ......READ MORE,positive
