review,sentiment_label
Picture quality is excellentColors ar natural and not so vibrant. Color temperature is really controlled well.Settings of audio and video has several modes of your choice. I really soke the cinema mode audio. It creates very lod and clear sounds for movies and music.Speakers are so loud that you might not need home theatre.I tried it with Wifi connecting to Airtel Xtreme fiber. It runs buttery smooth.Also I tried it with HD channels on Airtel DTH. The quality of picture and audio is ex...READ MORE,positive
Picture quality 🥰READ MORE,positive
Super tv..nice picture quality....must buy....👍👌READ MORE,positive
Good one no remarks everything okREAD MORE,positive
"Quality product !! Same day installation , very good display and Sound ❤️ thanksREAD MORE",positive
Picture quality and sound output is vry nice.. tq FlipkartREAD MORE,positive
"Sony, LG and Samsung are the 3 brands which anyone can trust for their picture quality and overall trust people have on these brands. No other chinese brands are in competition with these 3 brands.LG UQ7500 is an upgraded version of UP7500 which came last year. This model has an IPS panel with picture quality being top notch as expected from an ips panel. WebOS is a little limited when compared to google OS and in terms of usage but i am fine with it. And believe me no one uses TV as a mobil...READ MORE",positive
Nice televisionREAD MORE,positive
Super picture qualityExcellent sound and it's bass Conntivity good for Android mobileSmooth useInstallation Full free with parts ...Engineers helps very much...READ MORE,positive
Great purchase thanks a lot flipkartREAD MORE,positive
Best branded TV in this range ....READ MORE,positive
"Doing review after 1 week of use. Product is decent and performing very well. Below are the few Pros and Cons related to it.Pros:1. Good Picture Quality.2. Friendly User Interface.3. Sound Quality is Good.4. With LG ThinQ App, it perform very well.5. Its Upscale the 1080p Video very well.6. Quick Response.7. Wall Mount provided by LG Technician feels very strong and reliable. No Additional Cost.8. FilmMaker Mode is best, Its detect the movie content and switches to it automatically ...READ MORE",positive
Internal memory 2.5GB Only(App store)Picture clarity is Better....Magic remote is not there.....READ MORE,negative
Awesome tv which gives better picture quality and sound. Working very smoothly without lagging. Thanks to lg tvREAD MORE,positive
Got this tv for 31.5k during the sale. One of the best 4K tv in this price range.READ MORE,positive
"Very quick and prompt delivery in less than 12 hours! Thank you Flipkart. (5/5)LG Installation team installed within 3 hours of delivery. Superfast!! Thank you LG. (5/5)Got 3 years full warranty due to Independence day promotional offer, which was pretty good add-on. :)Now, coming back to TV - 43UQ7500PSF..Picture: Picture quality is very good. Colors are natural and vibrant. It is a IPS panel, hence viewing angles are excellent. Blacks are decent, but not excellent. 4K upscaling is ve...READ MORE",positive
Review after 7 daysAwesome picture quality and its an ips panel so amazing viewing angles.And it has quite good HDR10 performance unlike samsung crystal series which has black crush issue.Picture upscaling is impressive if we compare with other budget brandsSound quality is good for 150-200 sq ft room size...for more loudness you can use cinematic mode which increases 20-30% soundSoftware wise WebOS is working fine Overall best 43inch tv under 30k 🔥READ MORE,positive
If you want better picture quality then this is not right for you. I don’t know whether I only observed this is there someone also observed but not given review. The panel of this tv is VA panel which is hidden by LG as well as Flipkart. If you see at 90 degrees then only this tv looks ok. If you deviate little bit 10 degrees away from tv you will lot of white shade entire tv looks so whitish and it is not even comparable by normal Full HD tv’s. Such a worst product. Please don’t waste your m...READ MORE,negative
Picture quality awesomeREAD MORE,positive
Thank u for earlier reviewers.Writing it after ten days of usage.This my second LG tv first one I bought ten years ago in BBD still working after small repairs.This UHD 4k TV has good picture quality for both both normal Dish channel and HD channels.Connectivity is good.sound is good. May better with sound bar. IPS wide angle is awesome.U will not get it in Mi model also far more better than those cheap quality tv.The BBD offer price was also very worth for this TV.READ MORE,negative
"Very nice product Very good picture quality and audio ,connectivity is nice overall excellent, installation and demo niceREAD MORE",positive
"Colour production is good , motion interpolation is perfect . It is va panel for 43 inch tv viewing angle is good, not ips as  in description , sound quality is good, Contrast ratio is actually ok  and at times black looks like grey .READ MORE",positive
Value for money 💰READ MORE,positive
Nice Smart TV must purchase. It's my first smart TV and I checked each & everything working fine as of now. Screencast working smoothly. You can make your smartphone your magic remote for this Smart TV. Overall I liked it and thanks to LG for keeping the trust.READ MORE,positive
Nice product value for moneyREAD MORE,positive
"Bought in Big Billion Sale and got the tv within 7 days. Good delivery by flipkart on those busy days. Coming to LG TV, we were using LG 32 inch tv for last 5 yrs and this was an upgrade. TV is quite nice. WebOS is functional. Easy to use. This does not have a magic remote but I don't think we need that as it have LG thinq app which does it better than remote. Video quality is great as expected. Sound quality is more than what we expected. It's ability to pair with Bluetooth speakers and t...READ MORE",positive
GoodREAD MORE,positive
"Magic remote should have been given in the Box Instead of basic remote,  LG should have installed android Instead  of web os , aslo connectivity with my Sony home theatre is not good through ARC, sometimes I need to restart both the home theatre and tv for detection,55 inch has IPS panel and it's best, 43 and 50 inch have VA panel (confirmed from LG service center) got 55inch at unbelievable price 44 k during big billion daysAfter one month of usage I can say display is best ,my opinion is...READ MORE",negative
"facing connectivity problem, happens automatically offREAD MORE",negative
GoodREAD MORE,positive
Quick delivery and installation picture clarity is good value for money worth product thank you FlipkartREAD MORE,positive
Real vallue for money considering the various features and hi end software support like eArc etc within the given price point. What's missing is the magic remote which I believe should have been provided.  No mention by LG about panel type ( IPS or VA ) but over all I'm satisfied with my purchase.READ MORE,positive
GoodREAD MORE,positive
There is difference in opinion about its panel type. Whether it is VA or IPS? LG has not yet revealed about panel type. Viewing angle is not like 178 deg. Magic remote has not been provided thats why we cannot use Alexa and Google voice assistant. You have to purchase magic remote. We can give voice commands through  LG thinq app downloaded in your smart phone but voice recognition is very poor. Compatible magic remote for TV model is not available in India. Be carefull while purchasing remot...READ MORE,negative
"I was skeptical between 3 brands Mi 5x 50Samsung 50 AUE70Lg 50 U7500Mi being cheap lack in build quality, sound quality, risk of getting issues later onSamsung being good in picture quality but lack in sound qualityThen I switch to LG, the good thing about LG is that it is having both i.e good sound and picture quality..Don't worry about web os of you are using it for normal purpose.. i.e. every day to day apps will be there , sonyliv,prime,hotstar etc..There are two other good ...READ MORE",negative
The product is amazing.  It has all kind of high definition (4k) features.  I am very much satisfied and also very happy to recommend you all . The connectivity ( as shared )  and operation features are excellent 👌READ MORE,positive
"Writing after 6 months of purchase, picture quality is excellent, 4K picture quality is really impressive, sound is good but not as expected for movies. Decent sound quality for regular tv programs,  good in OTP applications, browisng access,  wifi, screen mirroring, bluetooth connectivity. Finally satisfied .Very bad thing, they do not provide magic remote along with product. We have to purchase separately from installation guy with additional cost Rs.1500. Normal remote is not good, magic...READ MORE",negative
