review,sentiment_label
"Good phone, can be great if had not need to spend some extra money for adaptor.READ MORE",positive
NiceREAD MORE,positive
Very nice product i gifted this smartphone to my Father....No worries about battery life its having a huge display camera quality is also nice and looking so attractive Thank you SamsungREAD MORE,positive
ExcellentREAD MORE,positive
Super productREAD MORE,positive
Very nice and best phnREAD MORE,positive
Very good very good very good very goodREAD MORE,positive
Too much slowREAD MORE,negative
"Only Sim 1 slot 5G, Sim 2 slot LTE. We can't check hardware properties in About Phone setting hence no guarantee on its working with 8GB RAM or not. Battery not worthy as mentioned 6000 mAh. Interface not user friendly. Phone hang sometimes while receiving callsREAD MORE",negative
Very good phoneREAD MORE,positive
Phone I purchased to my wife but uses my daughter... 5 g baby thanks to seller and flipkart. To give this to on low cost.READ MORE,positive
V goodREAD MORE,positive
"As a long-time Samsung user and the owner of an S10+, I was looking for a replacement for my ageing Samsung Galaxy J7 Prime. My primary focus was on bands. I wanted a phone that would have working 4G in the Caribbean, US, UK, and India, if possible, working 5G in these places as well. The latter sounds like I want to have my cake and eat it too. While I'm aware that the flagship phones would fit the bill, I wanted to buy a second phone that I could use globally without breaking the bank. Af...READ MORE",negative
Samsung  is good  brand among other mobile phones. Product  is  really  good.READ MORE,positive
Very good phoneREAD MORE,positive
Phone is awesome but if they give charger also it will be more usefulREAD MORE,positive
"I am a Samsung mobile user since 2004 .I am giving honest review 2 week after purchasing.Camera : Still Image : Good 4/5  Video - Average 3/5 ( zoom performance is not good ) Battery : Good 4/5 Display : Good 4.5/5 Sound : Good 4/5CPU performance: Average 3.5/5 , simple task like dial pad opning sometime stuck... No contact number showing during incoming call ( rare case , happened only 2 times)READ MORE",negative
😀😃😃😃very good productREAD MORE,positive
Networking problem.. and ....camera not clarity....READ MORE,negative
NycREAD MORE,positive
Superb  👌👌READ MORE,positive
"Heating problem, Hang....Not Good phone, Don't buy.READ MORE",negative
Better product and good perfomanceREAD MORE,positive
Poor qualityREAD MORE,negative
Perfect productREAD MORE,positive
"Good, Samsung products are always osmREAD MORE",positive
I'm order 8gb ram but resived 4gb ram some time mobile hang  Network coverage very slowREAD MORE,negative
"Yellowish tone video, dolby atmos not working,READ MORE",negative
SuperREAD MORE,positive
Very poor performanceREAD MORE,negative
Charger not available so don't purchase this mobile phoneREAD MORE,negative
Some problems this phone very bad performanceREAD MORE,negative
Worst mobile charge not available in box worst Samsung mobilesREAD MORE,negative
Excellent batteryREAD MORE,positive
Worthy product.👍🏻READ MORE,positive
ExcelentREAD MORE,positive
Value for money And good useREAD MORE,positive
Nice productREAD MORE,positive
very good productREAD MORE,positive
Very very niceREAD MORE,positive
best handsetREAD MORE,positive
Samsung mobile is too good..READ MORE,positive
Nice PhoneREAD MORE,positive
Nice product.READ MORE,positive
AwesomeREAD MORE,positive
Not good phoneREAD MORE,negative
Good PhoneREAD MORE,positive
I got best deal from flipkart demit card EMI option and samsung is always my favorite phone for ruff and tuff uses..I give review after using 1 month my phoneREAD MORE,positive
Okay okayREAD MORE,negative
Good product at areasonable priceREAD MORE,positive
The battery is a very poor performance. Can't get through a whole day even with 6000 mah battery.. Can't see app lock.READ MORE,negative
It's nice mobile Samsung phones are best they give mobile update time to time...READ MORE,negative
Best Phone.READ MORE,positive
Overall Good productREAD MORE,positive
GoodREAD MORE,positive
Very good productREAD MORE,positive
Profomance is okREAD MORE,negative
I do not have more bad words to explain this product... one of the chitiya phone most of the time sensors are not working during call . auto notification some time working sometimes not ... hanging also...... no point to buy this phone specialy online.wastage of money...i am solding this now in only 5k after using 45 days.... Heating is very good we can boil egg on the screen... Fcuk this product of samsungREAD MORE,negative
Good 🤳READ MORE,positive
Amazing and worthyREAD MORE,positive
GOODREAD MORE,positive
overheating during callREAD MORE,negative
Nice productREAD MORE,positive
