review,sentiment_label
"The phone is heating while in general use only, May not handle heavy tasks. I think that the processor is not much capable. Company should recall all the phones.READ MORE",negative
Dispointed very bed mobil don't buyREAD MORE,negative
GoodREAD MORE,positive
Mobile heating  battery backup is bad  money lostREAD MORE,negative
"Excellent display, call quality, Battery life everything exceptional and timely delivered by Flipkart good service by Flipkart..Just go for it. Overall very good phone by SamsungREAD MORE",positive
Pros- Back Look is Awesome (like a premium phone)- Super quality Display- 50MP back camera is OsmCons- Charging is very slow- Battery backup is decent - Front camera is not that good- Minor heatingREAD MORE,positive
Very nice phone thanks Samsung and FlipkartDisplay 10. 10Proformas 10 .10Velyu for money 10. 9Camera 10. 8Battery 10.7Chating time 10. 5 very slow 🦥READ MORE,negative
Proper not work network issue mobile hitting problem performance badREAD MORE,negative
"People should understand their requirements before purchasing. It is not a gaming phone. If you do heavy task over this you might be disappointed. It's for those who are looking for a phone for day to day tasks. Very nice to hold in hands due to its size. Battery, display, ui is excellent. Camera is also usable. I bought it as my secondary phone and I am pretty happy with it. Only one thing I am not currently satisfied is sometimes I feel little lag when I open an app. I hope samsung will fix...READ MORE",positive
Major 2 issue 1. Heating problem 2. Battery backup not goodREAD MORE,negative
Battery hit and slow chargingREAD MORE,negative
"I write this review after using 10 days and most of issue in this device hanging, heating and network disconnect automatically...totaly disappointed.READ MORE",negative
Battery drying slight fastly. An update need to fix it. Others all are goodREAD MORE,negative
Even though its 6000 mah the battery performance is very bad.For even light use its not getting 1 day of battery life.The phone heats for light use.Samsung needs to give a software update to resolve this.READ MORE,negative
Major 2 issue 1. Heating problem 2. Battery backup not goodREAD MORE,negative
Good mobile  Samsung f34 Camera _ good. Display _good Permanence _good Gameing  _  goodREAD MORE,positive
Superb quality...Display  quality Camera quality Performance all are good...READ MORE,positive
Battery drains quickly 😫 disappointed with this mobile.READ MORE,negative
Nice productREAD MORE,positive
5G not working with jio network other mobile devices working with jio same placesREAD MORE,negative
It's not worth it from a brand like samsung..Battery back up is not upto mark as it has 6000MAH of battery which last only for 24 hours of moderate use..Second front camera is useless.Except for display I didn't find anything worthy.I am samsung phone lover but 1st time I feel like betrayed..READ MORE,negative
Do not buy from flipkart.READ MORE,negative
"It's just an okayish phone, but seriously, they should've ditched that annoying water drop notch and that frustrating Exynos Processor....READ MORE",negative
Worst rear camera quality. Third class front camera. I suggest that  Samsung should recall this phoneREAD MORE,negative
Good productREAD MORE,positive
Battery drain drastically and overheating issue.READ MORE,negative
Very bad quality and product.battery 🔋 issueREAD MORE,negative
Nice phone simply superREAD MORE,positive
I am giving review because battery backup not too much it promised 2 days but my phone battery is decreasing fast. So please don't buyREAD MORE,negative
Proper not work network issue mobile hitting problem performance badREAD MORE,negative
Worst cameraREAD MORE,negative
Nice camera and performance at a price however there is little heating issueREAD MORE,positive
Paisa barbad not worth for money slow responseREAD MORE,negative
Over hit ues few minutes then phone hit.this issue in fist day to start .please resolve this problem by samsungREAD MORE,negative
handset is goo but camera not good....READ MORE,negative
GoodREAD MORE,positive
So bad and filpkat service  so badREAD MORE,negative
Overheating issuueREAD MORE,negative
Bad qualityREAD MORE,negative
Poor performance and not worth the money. Selfie camera is bad. Battery backup is good. Even simple game loke moto racing is not running fluently in this mobile.READ MORE,negative
Heating problem as without using it started producing heat. Charging very slow.Bad experience 😢READ MORE,negative
Very poor battery performanceREAD MORE,negative
Battery performance is very poor. also camera quality is very bad. please read return policy carefully as you can not return this product.READ MORE,negative
Phone is slow working and phone hangREAD MORE,negative
worstREAD MORE,negative
"I am writing this review after 8 days of useDislikes ▪︎ Camera is not good quality as like 50MP▪︎ Observe jerks sometime during phone calls screen not responding, finfer print not works just pressing, needs wait or try again▪︎ function - i m missing my old samsung F41 features notification bar sliding down by using the back side fingerprint sensor ▪︎ just for me, not for others, side fingerprints is a trouble because during normal holding sensor touches and phone lock opensREAD MORE",negative
"Samsung is preferred because of security ,  display and battery backupBut this mobile has terrible battery backup. I am disappointed with battery backup option. Instead of this model . I would have purchased cheaper model. 5 g is draining battery even quicker . I think for first time samsung mobile needs power bankREAD MORE",negative
"Not working good,READ MORE",negative
Very bad impressionREAD MORE,negative
Battery backup is very poor🥵READ MORE,negative
Very poor battery .Heating issue.READ MORE,negative
"Product overheating during the 15min use, some time one side screen colour change automaticallyREAD MORE",negative
"Worst phone, having heating issue, software hangging issue , battery draining very fast and many moreREAD MORE",negative
waste of moneyREAD MORE,negative
Worst product don't by this mobile camera performance very bad photo is lagging very bad product better to avoidREAD MORE,negative
Phone 🔥 heating problem don't buyREAD MORE,negative
Don't buy this phone... Heating problem in normal activityREAD MORE,negative
Daily use phone he is heating hardREAD MORE,positive
Display - excellentSound - Good Back Camera - Very Good Front Camera - AverageBattery backup - GoodFast Charging - AveragePerformance - Good (i have no heating issue so far)USP - Call recordingDesign - Very GoodHaving providing Power adapter is big downside.one annoying thing is that tick sound comes while pressing power cum finger readerREAD MORE,positive
Phone is heating.. Very bad.READ MORE,negative
Battery back is very low Also phone heating issue not handle multitasking.READ MORE,negative
M34 5g vs f34 5g both same. Go for Samsung f34 5g ........If you buy from flipcart.....I really tell its amazing mobile....I really love it.......READ MORE,positive
Display and camera good. Little heating issue..and processor bit slow.READ MORE,negative
"Heating issue, and it looks like battery is draining fast.Samsung! Please fix it in your patchesREAD MORE",negative
Not value for money productREAD MORE,negative
Brilliant phone with all the specifications in a medium budget definitely a go ahead without any doubt.READ MORE,positive
Everything okayREAD MORE,positive
Worst battery not good ..without touch phone half day 60% charge drainDon't buyREAD MORE,negative
Display: 👌OS/UI experience: 👌Connectivity 👍Battery Backup 👍Sound Experience 🥱Performance 🥱Camera 👎Overall 4/5 for this budget.READ MORE,positive
Great. 👍🏻READ MORE,positive
Casual use wise it's ok Performance wise I didn't face any laggCamera is superb.And most important features and and look it gives in hand is like flagship if you have a good cover.The con is only the u shape notch.If you can forget that then it's ok.You have a brand value of samsung and 4 os update and 5 years of security what else do you want.I really appreciate k samsung jaisa brand is price range mai super amoled de Raha hai with the full features of its one core ui.READ MORE,negative
1. Great Display2. Good Camera3. Battery backup last 1 day4. Performance is very good.5. Value for money.READ MORE,positive
Disctusing productBattery backup is zeroOverheating problemEven after service the battery problem is not solveREAD MORE,negative
In this budget  segment  best phone. Nice connectivity nice camera nice battery backup  and also Fabulous  performance.READ MORE,positive
HeaterREAD MORE,negative
As of now phone working fine.READ MORE,negative
Great phone in this price range. Pros : 1.Best display2.Good BatteryCons: 1. Phones gets heat with the normal usage for about 15minsHope the Upcoming updates will address this heating issue.READ MORE,positive
The phone is awesome and has excellent camera and video features. Only disadvantage is the adapter/charger is not provided and has to be bought separately.READ MORE,positive
Don't buy this phone... Very poor camera quality..READ MORE,negative
Bad product.. After purchasing with in 8 days audio recording mic is not working.. Camera clarity is not good..over heating.READ MORE,negative
