review,sentiment_label
Worst productREAD MORE,negative
"This is the third class product, don't buy.READ MORE",negative
Working well with proper functioningREAD MORE,positive
"Good product, strong plastic build, battery would have been improved, display Goergeous, Dell should baclit keyboard mandatory for all laptops, competitors are providing in this rangeREAD MORE",positive
Nice product.READ MORE,positive
This laptop is good no doubt but some specifications are wrong There is no backlight keyboard The display is not 120hz Otherwise in this price this is the best laptop and the brand is unbeatable dell is always considered as best for laptosREAD MORE,positive
"I bought a laptop from here,the quality is remarkable .it is well worth the money for quality productsREAD MORE",positive
Good product for student must buyREAD MORE,positive
This product is good with good properties. My experience with this product is awesome. And I think I take very good decision to choose this product.READ MORE,positive
Flipkart always provide good and quality productsREAD MORE,positive
GoodREAD MORE,positive
Good Laptop For Student Purpose Also Heavy Task Run SmoothlyREAD MORE,positive
I just love it dell Inspiron core i3 11th gen nice design slim comfortable affordable everyone should buy this laptop 💻READ MORE,positive
very good productREAD MORE,positive
GoodREAD MORE,positive
Product is very niceREAD MORE,positive
After 15 days use good performance and value for money thanks to FlipkartREAD MORE,positive
One of the best laptop in this range.READ MORE,positive
Good in budgetREAD MORE,positive
Very Awesome leptop 🥰🥰Good quality ☺️READ MORE,positive
Very  niceREAD MORE,positive
Over heatingREAD MORE,negative
VERY OSUM LAPTOP ON FLIPKARTREAD MORE,negative
This is my first largest order on Flipkart and I am totally satisfied with the product safely delivered to my home and get the exact what I have ordered and product is working properly design is awesome and running smoothly ..........good experience with Profitable and trustable. Flipkart is the only one who provide the COD option for these large amount products. Thanks for providing good service. 🤝READ MORE,positive
This is awesome. Value for money.READ MORE,positive
Over all good product. Technicality good and slim. Looking ia vey good. Prosser is fast. I like this type laptop. Delivery paking so good. Delivery date is reasonable. Not longer.READ MORE,positive
Nice product value for moneyREAD MORE,positive
Totally satisfied with this productThank you FlipkartREAD MORE,positive
This product is not goodREAD MORE,negative
Awesome product.Worth it for cost.Best option in this price range.READ MORE,positive
Nice and good workREAD MORE,positive
NiceREAD MORE,positive
Very good quality laptop from dell.READ MORE,positive
I think this leptop is good for students for long time use of screen and heating of this device is very low that's why we will use this leptop long timeREAD MORE,positive
Thank you FlipcardREAD MORE,positive
ExcellentREAD MORE,positive
goodREAD MORE,positive
Nice productREAD MORE,positive
Very good productREAD MORE,positive
Nice productsREAD MORE,positive
ExcellentREAD MORE,positive
Good prosserREAD MORE,positive
Nice laptopREAD MORE,positive
I purchased it especially for coding purpose and yeah dell justifies it's value 👌READ MORE,positive
READ MORE,positive
Heating issueREAD MORE,positive
Very Amazing laptop. With high quality plastic body. And display and quality both are good.READ MORE,positive
Good .READ MORE,positive
Very heating and hangingREAD MORE,negative
Very niceREAD MORE,positive
"Got partially Defected product, within 2 months Mother board has been changed...still there are problems regarding display and touch pad... Utterly disappointed...plz plzz plzz don't buy online...READ MORE",negative
Nice productREAD MORE,positive
Nice products is very very goodREAD MORE,positive
Awesome productREAD MORE,positive
supper fast leptop...working verry fast ..READ MORE,positive
The touch pad is not working after 1 monthREAD MORE,negative
Very Best Laptop At This Price But (Secret-Buy It On Festivals So You can Get Discount On It 👍🏻😜)READ MORE,positive
battery is not full charge 99%READ MORE,negative
"Very Nice and Beautiful. Very Fast Due to SSD. Display quality is Pretty Nice. Light and Thin. Compact, And durable , Quality upto the mark (Plastic Making). Very good for Students and Office work. Not for hard core gamers.READ MORE",positive
I baught this laptop but after some days touch issueREAD MORE,negative
I baught this laptop but after some days touch issueREAD MORE,negative
Good laptopREAD MORE,positive
Good performing laptopREAD MORE,positive
Good and performance is wellREAD MORE,positive
Superb laptop recommend to allREAD MORE,positive
VALUE FOR MONEY BUT HAVE SOME HEATING ISSUEREAD MORE,negative
Excellent piece 😀😀😀😀READ MORE,positive
NiceREAD MORE,positive
Best laptop in this price rangeREAD MORE,positive
Battery backup issue 😐but it's performance is too good I m totally satisfied with this laptop tnku FlipkartREAD MORE,positive
Fan getting sound only after 8 days.. heating issue in normal use.READ MORE,negative
Best building quility also good features right speaker 🔊 have not working properly some scratches are hearingWhen we increase the sound fully  of dj there is an issueREAD MORE,positive
I have purchased resently. It works good. Battery is around 3-4 hours. Performance is good. Overall review 3.5/5READ MORE,positive
Nyc laptop...READ MORE,positive
"Mind blowing purchase, its dell everything full fills you...Just got it...The mouse pad✅O.S. Booting vey fast✅Working very smoothly✅Feeling like its worth it✅Very fast laptop✅Guys, really have it..If you are looking for i3 laptop, its totally filled with everything.🤘✅READ MORE",positive
After using it 4-5 month I'm changing my review here.Heating problem.Battery backup is not upto the mark.Audio jack stopped working after some time.Hanging issue.Software updation not work properly Don't waste your money to by this dibba. Headache product from Dell.READ MORE,negative
Good laptop . I liked the silver colourREAD MORE,positive
Overall satisfied.READ MORE,positive
The laptop works really good. The body design is great in terms of look and work.READ MORE,positive
Good product in minimum budgetREAD MORE,positive
Awesome laptop cost worth it and best optionREAD MORE,positive
Nice productREAD MORE,positive
Good performanceTq FlipkartREAD MORE,positive
Worthy lapREAD MORE,positive
NiceREAD MORE,positive
Best laptopREAD MORE,positive
Good productREAD MORE,positive
This product is also good. I would say go and buy this product..READ MORE,positive
Almost good but battery quality very poor.READ MORE,negative
best prdt in this price rangeREAD MORE,positive
best prdt in this price rangeREAD MORE,positive
Best in the market so amazing fabulousREAD MORE,positive
Best design and good quality product.. worth of moneyREAD MORE,positive
Worth itREAD MORE,positive
Thi slaptip is very wonderfulREAD MORE,positive
All is goodBut in description it was mentioned that it has RJ 45 connector.But in reality it is not present.So if you wana connect this with lan cable..Then u need to go for dell vostro 3510Coz it has RJ45 with same config.READ MORE,negative
Totally satisfied with this deal of dell. Worth of money to buy this product. This product though 15.6 but looks like very compact and sound quality is also amazing. Just go for itREAD MORE,positive
Built Quality Good and Platinum Silver Looks Premium.READ MORE,positive
