review,sentiment_label
GoodREAD MORE,positive
Very goodREAD MORE,positive
Good phoneREAD MORE,positive
Very nice👍👏👏👍READ MORE,positive
so nice 🥰🥰🥰🥰READ MORE,positive
ExcellentREAD MORE,positive
Good productREAD MORE,positive
Nice products Thanks flipkartREAD MORE,positive
Good product.🙂🙂🙂READ MORE,positive
Nice productREAD MORE,positive
Very nice product thanksREAD MORE,positive
I am very happy with this phone.....READ MORE,positive
AwesomeREAD MORE,positive
SuperREAD MORE,positive
awesomeREAD MORE,positive
Good product And nice cameraREAD MORE,positive
Nice product from oppo camera quality is good and usability is also good battry life awesome 👍READ MORE,positive
This device hanging.. dont buy this mobileREAD MORE,negative
BadREAD MORE,negative
Very good product....READ MORE,positive
Waste Product. Not good productREAD MORE,negative
Not goodREAD MORE,negative
Waste productsREAD MORE,negative
Extremely bad camera compared to this price range. Camera quality is like 6k mobile phone.READ MORE,negative
"Good, but not up to the price you pay...READ MORE",negative
Nice productREAD MORE,positive
GoodREAD MORE,positive
Nyce phone.. Display quality not ultra hdREAD MORE,negative
Third class phone...poor camera....not value moneyREAD MORE,negative
"The operating procedures of Appo 54 Mobile are very slow.,its suddenly hang during operation time,And its battery charger is also not fast charged, overall its mobile is not goodREAD MORE",negative
I suggest u to buy this product ....READ MORE,negative
Rubbish camera.... Didn't expect from oppo.READ MORE,negative
Nice productREAD MORE,positive
i can so bad expreance  in flip kartREAD MORE,negative
Very badREAD MORE,negative
Very useless phoneREAD MORE,negative
Too much hangingREAD MORE,negative
Slow process hanging prbREAD MORE,negative
Mobile is not worth the price. Camera is not okay. Display is not okay. Battery is good. Build quality is good. Performance is average. Slow processing. Should have been launched with atleast G80 series processor at this price.READ MORE,negative
BestREAD MORE,positive
Over all Mobile performance is okBattery back up is goodCamera performance is not goodREAD MORE,negative
Nice productREAD MORE,positive
I like itREAD MORE,positive
"Bad product.Its delivered about 3 weeks ago,Its speaker is not working properly, having heating issue, and also have some lag.One more thing is that it was received with an inbuilt screen card, may be it was a used phone, i think.Please don't buy itIts Fraud, @flipkart👎🏾READ MORE",negative
Very bad very bad very badREAD MORE,negative
After one month not working changerREAD MORE,negative
Hanging problam.READ MORE,positive
Waste of money very very very very bad productREAD MORE,negative
Waste of moneyREAD MORE,negative
Super mobileREAD MORE,positive
Phone is not good. Voice quality is poor. No video and recording option.READ MORE,negative
"Best camera good display mobile ,😘READ MORE",positive
after 3 month hang problem shown. when call is incoming screen takes black and phone not working. this problem is shown many times. some time when we use other app phone is hangREAD MORE,negative
Camera 📷 and battery not working good 👎👎👎👎👎READ MORE,negative
Bad qualityREAD MORE,negative
No goodREAD MORE,negative
After 2 month battery backup very badREAD MORE,negative
Very good productREAD MORE,positive
Average mobileREAD MORE,negative
Due to lock down could not use with out template glass & protective cover - AsifREAD MORE,negative
Camera is very very badREAD MORE,negative
Worst cameraREAD MORE,negative
Don't Buy It. I ordered it And This Flipkart Send Me A Damaged Piece. The Sensor in My Phone Isn't Working at All.Worst! Ridiculous Service 😤😤😤READ MORE,negative
Good mobile phoneREAD MORE,positive
Mic not workingREAD MORE,negative
Good niceREAD MORE,positive
Front camera not goodREAD MORE,negative
Nice productREAD MORE,positive
Very goodREAD MORE,positive
SuperREAD MORE,positive
ExcellentREAD MORE,positive
NiceREAD MORE,positive
Very goodREAD MORE,positive
NicREAD MORE,positive
Good but not fastREAD MORE,positive
Nice productsREAD MORE,positive
Overall good productREAD MORE,positive
GoodREAD MORE,positive
GoodREAD MORE,positive
Nice phone 👍👍👍READ MORE,positive
GoodREAD MORE,positive
Phone is not performing well whereas 4GB Ram. Battery died early in a day. Only camera quality is good. Rest not well.READ MORE,negative
Nice MobilREAD MORE,positive
Verry good productREAD MORE,positive
I am happyREAD MORE,positive
ThankuREAD MORE,positive
OPPO a54 superREAD MORE,positive
NiceREAD MORE,positive
GoodREAD MORE,positive
BestREAD MORE,positive
Awesome camera qualityREAD MORE,positive
Camera is goodREAD MORE,positive
Camera quality very bad don't buy this foneREAD MORE,negative
Ok okREAD MORE,positive
Good oneREAD MORE,positive
Normal phoneREAD MORE,negative
Good oneREAD MORE,positive
Super camera clarityREAD MORE,positive
NiceREAD MORE,positive
Lowest price best collections jaberdast products.READ MORE,positive
Good PerformanceREAD MORE,positive
Nice piceREAD MORE,positive
Nice mobileREAD MORE,positive
GoodREAD MORE,positive
GoodREAD MORE,positive
Super in timeREAD MORE,positive
Not even 1 year since i bought this phone. It hangs all the time and have lot of lag issues.. Unable to attend the calls or disconnect the calls sometimes.. I will not recommend this to anyoneREAD MORE,negative
Good mobileREAD MORE,positive
Nice mobileREAD MORE,positive
Very good mobileREAD MORE,positive
NiceREAD MORE,positive
I am happyREAD MORE,positive
Good battery's back up and nice performanceREAD MORE,positive
Excellent phoneREAD MORE,positive
wowREAD MORE,positive
Super 👍READ MORE,positive
Value for money productREAD MORE,positive
At this prise ...Good at allREAD MORE,positive
