review,sentiment_label
If you you are a student and you looking for a budget laptop then this is surely gonna meet your expectations.READ MORE,positive
Nice productREAD MORE,positive
"Best laptop , For studyingREAD MORE",positive
Very nice lappy...I gifted this to my hubby he was soo happyREAD MORE,positive
Nice product I am sooooo happy 😊.READ MORE,positive
It's awesome productsREAD MORE,positive
Best laptop in this range.... Personally satisfied....READ MORE,positive
Nice lap topREAD MORE,positive
It is a good laptopREAD MORE,positive
Super qualityREAD MORE,positive
Nice performing Dell Inspiron Athlon Dual core. I m satisfiedREAD MORE,positive
"its sometimes go heating  Display is not good, bettery is average, buletooth not connect with mobile, USB conection upto 10 mints. After disconnect. how can i solution this issues.READ MORE",negative
product is good...but I feel...  AMD Athlone processor is not good and all time heating problems... Sorry but I am not satisfied...READ MORE,negative
Best for students users 😍READ MORE,positive
The first day of using it and it's already getting hanged alotREAD MORE,negative
It is just an average product of Dell. But ok ok for students.READ MORE,negative
"Fantastic,I like it very much,in low price high quality laptop, worth for money , finally good laptop and I like itREAD MORE",positive
AwesomeREAD MORE,positive
Very nice and value for money super delivered timeREAD MORE,positive
Laptop should be with bag..READ MORE,positive
Slow processingREAD MORE,negative
Good laptop.Best for students.Display is very good.Thanks flipkartREAD MORE,positive
Excellent product in budgetREAD MORE,positive
ExcellentREAD MORE,positive
GoodREAD MORE,positive
Good laptop for beginners everything is fine one issue the charger adapter is heating very quickly and laptop also heating little bit after some time usageREAD MORE,negative
excellentREAD MORE,positive
Really like it. Good Product.READ MORE,positive
"After 15 days using writing review, value for money, ok for normal work and decent work. Finally in thus price this laptop is amazingREAD MORE",positive
Hanging problem but is normally goodREAD MORE,negative
It's a good laptop with lenient priceREAD MORE,positive
All is wellREAD MORE,positive
Looks goodREAD MORE,positive
Average Laptop for daily useHome WorkREAD MORE,positive
"The worst laptop I have ever bought. The keyboard is completely defective and when we called the service centre, they made an appointment but didn't come. And the warranty period is now going slowly. I hope they will do something about it. Highly disappointed.READ MORE",negative
Good workREAD MORE,positive
Very nice productREAD MORE,positive
Please don't buy... Every 10min automatic restart and some error showREAD MORE,negative
I am facing problem with Bluetooth connection with mobile.READ MORE,negative
GoodREAD MORE,positive
This is very good laptop 💻 and this processer and accessories is much better than other.READ MORE,positive
Ok goodREAD MORE,positive
OkREAD MORE,positive
very goodREAD MORE,positive
After the 1 year my processor is getting slow now. I just do some online class in this year not editing not gaming . So bad experiencesREAD MORE,negative
I love itREAD MORE,positive
Awesome 👍😎READ MORE,positive
It's a Inspiron.READ MORE,positive
This leptop is very goodREAD MORE,positive
SuperREAD MORE,positive
Nice productREAD MORE,positive
Amazing 😄😍READ MORE,positive
Super..READ MORE,positive
OkREAD MORE,positive
Nice product 👍READ MORE,positive
I love this product  thnx uREAD MORE,positive
Not goodREAD MORE,negative
Thanks Flipkart for awesome laptopREAD MORE,positive
Thanks for productREAD MORE,positive
Good ...READ MORE,positive
Very niceREAD MORE,positive
NiceREAD MORE,positive
Nice 😊READ MORE,positive
Good proformREAD MORE,positive
SuperREAD MORE,positive
Product is good but delevery are very slowREAD MORE,negative
Good productREAD MORE,positive
Nice laptop dell inspirion3525 very good laptop thanks flipkartREAD MORE,positive
This very good this is and graphics and sound very loudREAD MORE,positive
Nice  productREAD MORE,positive
Nice  productREAD MORE,positive
GoodREAD MORE,positive
Its not good this product  plz Chek  its fasterREAD MORE,negative
Wonderful performanceREAD MORE,positive
"Complete use of money ,must buy it .Smooth working condition , fabulous functioning at affordable priceREAD MORE",positive
very Good performanceREAD MORE,positive
Awesome productREAD MORE,positive
Very bad performance..READ MORE,negative
Thanks for this product ☺️READ MORE,positive
GoodREAD MORE,positive
NiceREAD MORE,positive
GoodREAD MORE,positive
This product is very worstREAD MORE,negative
Nice product qualityREAD MORE,positive
GoodREAD MORE,positive
SuperREAD MORE,positive
It's very good product... I am too happy😊READ MORE,positive
Laptop is superb but DONT WASTE MONEY FOR INSTALLATION BOOKING.JUST OPEN AND WE ALONE CAN SET UP THE LAPTOP.READ MORE,positive
Not Bad and best for the prizeREAD MORE,negative
OkREAD MORE,positive
