review,sentiment_label
Nice productREAD MORE,positive
Very goodREAD MORE,positive
Very niceREAD MORE,positive
GoodREAD MORE,positive
Very nice phone and battery life very good. This product is very 🙂.READ MORE,positive
Wow great !!READ MORE,positive
A really nice product from Samsung in such a least price...thanks flipkartREAD MORE,positive
Really goodREAD MORE,positive
Good for this priceREAD MORE,positive
"This is a good back-up, second in command mobile phone to have. It is heavy so works better as an at-home phone. The big battery life is an asset for a bluetooth music experience or for movies. It's perfect for functionality and internet app efficiency. The screen is a compromise because it is not  Amoled. This is LCD. It's a great phone as a 2nd phone at home. Not expensive at all.READ MORE",positive
DO NOT BUY THIS PHONE. It is quiet heavy and screen is rough hence the user's finger doesn't slide smoothly.The software is very very poor. It doesn't  have basic facilities like scheduled power on/off. The camera focusing and software is poor.The phone doesn't allow user to do even basic settings like adjusting touch sensitivity. The user has to try multiple times to slide down the notification panel. These drawbacks are not due to any physical defects but due to very poor software and har...READ MORE,negative
It's good   and it's working is smooth.  Samsung display are very strong   I want to say it's very good set plz buy!! It  /thanks for Samsung company .....❤️😘READ MORE,positive
NiceREAD MORE,positive
Super mobileREAD MORE,positive
Picture quality and colour quality is very bad. Useless qualityREAD MORE,negative
"It is good for elder people as it's battery backup is awesome, CAMERA 📷 quality should be improved as it is dragging back its sale, mobile display impressed alot.READ MORE",negative
Value for money...READ MORE,positive
Nice . Mobile single camera is very goodREAD MORE,positive
Performance is not good... Samsung can't maintain its image and quality of its brand value over this phone.READ MORE,negative
It's a great phineREAD MORE,positive
BestREAD MORE,positive
Poor rating for this mobile. The charge port was not working properly within 1monthREAD MORE,negative
Awesome 👌READ MORE,positive
AwesomeREAD MORE,positive
This phone touch screen is very bad work.READ MORE,negative
Display not working properly multiple times touch the screen then only click notification bar some times working some times not workingREAD MORE,negative
good for aged personREAD MORE,positive
Nice phone...at first when I see the negative comments ..a doubt develops in my mind but when I receive the phone all doubts are cleared ....very smooth performance...display is very good ....I m really satisfied with this phoneREAD MORE,positive
"Don't buy this phone, it is a go version of android 11 that's why some of the apps will not work on this. It has some software issue like sometimes its status bar will not scroll down and it becomes hot after a few minutes of usage. Try to increase your budget and go for a good one, avoid this smartphone. In short, it's a trash.READ MORE",negative
Very good in this price range.READ MORE,positive
GoodREAD MORE,positive
ExcellentREAD MORE,positive
GoodREAD MORE,positive
BadREAD MORE,negative
Super 🤗READ MORE,positive
Good phoneREAD MORE,positive
Very worst mobile samsung galaxy A03 coreREAD MORE,negative
Nice phoneREAD MORE,positive
Great product for non-gaming use. Sturdy build with amazing display. 👍READ MORE,positive
"Dear All, This phone works amazingly great. It does not have hanging / lagging issues. Yes you can't expect this to run heavy application's. For basic work you can expect best performance. Touch is also smooth.READ MORE",positive
Good for Senior citizens.READ MORE,positive
Nice & useful mobile my father like itREAD MORE,positive
GoodREAD MORE,positive
"average phone has nothing special, get the galaxy m02 it's more worth for the priceREAD MORE",negative
OkREAD MORE,positive
OkREAD MORE,positive
Very Very bad product  I have never seen this type of mobile Very poor functionI want to return this productREAD MORE,negative
Not satisfactory at this price if compared with other brands.READ MORE,negative
"The Samsung Galaxy A03 Core mobile very good choice for mid-level users like house wife etc. display quality are very fine and apart from the exceptations. Speed is ok, camera quality is good. overall the mobilephone under this price range from Samsung is reasonable & value for moneyREAD MORE",positive
Do not buy this mobile it got stop working within 15 days....READ MORE,negative
Nice Mobile Phone. Big Size Mobile Phone with Nice DisplayREAD MORE,positive
The phone stopped working after 6 months not even startingREAD MORE,negative
GoodREAD MORE,positive
OkREAD MORE,positive
SuparREAD MORE,positive
good productREAD MORE,positive
Don't buy this product... display not working properly..it's a honest review..i use this product for past one week...i m realy upset with this product...READ MORE,negative
Mic is not working properly.READ MORE,negative
SuperREAD MORE,positive
Display problem appeared. Touch is not in control for operation of mobile phone. I have purchased it in May 2022.READ MORE,negative
OkREAD MORE,positive
The screen is not good. One has to swipe/slide/press multiple times. I regret buying this phone. This is the second time I am facing issue with phone from Flipkart.READ MORE,negative
ExcellentREAD MORE,positive
GoodREAD MORE,positive
GoodREAD MORE,positive
SuperREAD MORE,positive
According to price it's a good phone for normal useREAD MORE,positive
Nice features......good sound quality with better picture quality.....READ MORE,positive
Good phone for decent usage.Recommended for grandparents.READ MORE,positive
Excellent for this priceREAD MORE,positive
Pls Don't buy flikart productREAD MORE,negative
Worst performance. Troubles started the next day I received the product. Flipkart is providing defective pieces. Please be careful. No response from flipkart for returning the item.READ MORE,negative
Display and fingerprint is awsomeREAD MORE,positive
Good at this price range .. Brand worthyREAD MORE,positive
Good productREAD MORE,positive
Very poor performance. Some times I want to call for someone I can't call. Mobile have hanging problem. That time I switchoff and switch on this mobile and then only I can call.READ MORE,negative
GoodREAD MORE,positive
Love the phone I gifted it to my mom n she loved it since 4 Months she is using n she is fully satisfied go for it guys 👍READ MORE,positive
"It's is not a worthy product, it's some what okREAD MORE",negative
It's all good.READ MORE,positive
Nice but  some time hiting ProREAD MORE,positive
There nothingvgood on this phone not evn getting charge very slow...low quality camera wrks so slow it dsn evn worth 5kREAD MORE,negative
Very good Mobil phone you have sent me thankyou.READ MORE,positive
Awesome phone just go for it. You can gift it to your loved one'sREAD MORE,positive
GoodREAD MORE,positive
Samsung is samsung.No.1 in mobiles. I like it than any other phone. Galaxy A03 core is working fine. Clarity is superb.sharp and perfect.One can go for this at low budget.READ MORE,positive
ok ok phoneREAD MORE,negative
ExcellentREAD MORE,positive
Good mobile phone in this priceREAD MORE,positive
Really good.... want more of it.READ MORE,positive
AmazingREAD MORE,positive
