review,sentiment_label
Great phone... Good camera...READ MORE,positive
Camera quality ultimateREAD MORE,positive
Really goodREAD MORE,positive
Very nice phone by oppo...READ MORE,negative
Very niceREAD MORE,positive
Delivery within 18 hours....grt delivery job...Camera should need to be more betterBattery backup is goodDisplay is awesome awesome and awesome no words for that and all sensors are top notch.READ MORE,positive
"Nice phone..light wt, battery good, touch good, camera satisfied(4/5)..overall nice phone...READ MORE",positive
"Every thing is good ...I am writing this review after using this phone approx 6months .... It was a great deal with oppo .... Display , battery , performance , very good ... never ever disappointed me. ...Thank you oppo. ...Camera quality super ... Display outstanding , and most importantly charging time.  .It took just 45 mint to full charge ....Awesome. ....READ MORE",positive
I am using my oppo f19pro from last 5months Display - 5 star ⭐Camera - 4.5 star ⭐Battry - 5 star ⭐Processor - 5 star ⭐Looking - 5 star ⭐Charging - 5 star ⭐This is the best phone ever for me ❤️Thanks flipkart ❤️Fastest delivery 🚚Thanks oppo india ❤️Loved this phone 🥰❤️🥰READ MORE,positive
F19 Pro is New mobile Which was launched by OppoIt is best mobileCamera which having 48 mpBattery was goodWhile using all app is Very speed You can used multiple appREAD MORE,positive
Nice mobile I love it.....READ MORE,positive
nice awasome all in goodREAD MORE,positive
It's simply superb. Very sleek fast charging and camera is as always super.lam happy Super good phone good delivery Flipkart thank you so much.READ MORE,positive
"Very good phone. Amazing display, battery, processor , cameraREAD MORE",positive
Super ❣️😘😘😘😘😘READ MORE,positive
Nice phone 📱READ MORE,positive
Crystal silver colour ultimateREAD MORE,positive
Value for money....256 GB storage with 6GB RamREAD MORE,positive
"Best lightweight phone....I bought this mobile for my wife ... No phone in the market can match it in terms of design, feel and overall look.Design and look-5Camera-5Display-4.5Performance-4Battery-4.5Charging-5Color is 11 is one of the most important key point of this phone...after using 4 to 5 days I can say color os 11 is the best light software experience to me.Anyone who wants a handy, light weight and beautiful mobile as well as a good camera, fast charging, good battery, goo...READ MORE",positive
Very good I'm very happy 😍😍READ MORE,positive
All looking good so far.. the gorilla glass display addition would have been nice.. charging like hell fast.. nice backup as well. Gaming was good.. overall nice buy..READ MORE,positive
GoodREAD MORE,positive
Nice 👍 camera 📸READ MORE,positive
Everything is good but i am not satisfied camera qualityREAD MORE,negative
"Good Product value for money... Camera quality is awesome.. nice battery backup,,,  i recommended go for it..READ MORE",positive
GoodREAD MORE,positive
Best product and valuable moneyREAD MORE,positive
"Better in handling light weight and good in looks, silver back is 👍👍👍👍👍👍👍READ MORE",positive
"Camera good, battery life good , display super And fingerprint sensor super  , charge 100% 40 min, Phone performance is slow but this mobile The price is high , look good ...READ MORE",positive
Excellent phone.❤️❤️💯💯READ MORE,positive
Will never buy any product from Flipkart as they mention a wrong commitment about the cash back. Customer care executive are also fraud and they take you round and round after I tried to clear doubt. Top 10 Mobile shop is the best as they give all the clarity about their mobile product and offers.Biggest mistake of my life wherein I thought to buy from FlipkartREAD MORE,negative
Got it a week ago.. running smoothly.No heating while playing high end games.. camera is just wow.. need some improvement in selfie part but it's fine as compared to others.. oppo build quality is also different.. phone fell many times from child's hand but no damages at all.. it's night AI video is awesome.. AI feature is also the best in all.. 1st is 2x zoom2nd is 5x zoom3rd is AI night pic.. zoom the pic and pixels are as it is.READ MORE,positive
Light weight Osm cameraDisplay superFast chargeREAD MORE,positive
Awesome device really likedREAD MORE,positive
Night cam and video quality is best. If you love capturing city lights this handset is for you. But not at all satisfied with rear camera.READ MORE,negative
Over all phone is good camera is goodREAD MORE,positive
It's an amazing phone with a good battery backup and photos are coming very clear and nice.READ MORE,positive
Good product value for money..most important thing battery back is awesome ..and display also good .... don't think too much go for it ..READ MORE,positive
This phone is goodREAD MORE,positive
Mind blowing phone 😎📱😎😎📱😎 we love itREAD MORE,positive
Good phone.May be one stand to change oppo's image.READ MORE,positive
Excellent phoneREAD MORE,positive
GoodREAD MORE,positive
Nice value for moneyREAD MORE,positive
"Front camera ""big ZERO"".ONE WHO HAVE USED F11 PROhe will never like this phone...I replaced it with F11 pro.No 5g support...again a big zeroRest every thing is satisfactory.As per budget don't go with this..modelREAD MORE",negative
"Battery: - Just 4300mAh, definitely low compared to many products in the market. - But l, the rate at which full charge happens is more than compensating.Display: - An amoled display. No complaints, just fluid look. - Display animations and textures are goodPerformance:- I don't know about benchmarks, but, BGMI was smooth as butter.Camera:Clarity was good. Even pinch zoomed images carry good vividness.Others:-Just weightless. Good to handle. Display animations are smooth and es...READ MORE",positive
Nice phone.READ MORE,positive
This is the worst phone that i have purchased. Performance wise it's definitely good. Camera isn't that satisfactory. It will start getting scratches within 1 month of use no matter how carefully you handle it.READ MORE,negative
Call recording feature is not availableWhen we use inbuilt call recorder then it informs to both person that call recording is on which makes it uselessREAD MORE,negative
Mind Blowing Performance by Oppo F19 Pro...Love Oppo...Never and ever disappoints meREAD MORE,positive
Nice in useREAD MORE,positive
"I was using f11 pro. Firstly, nothing much new in interface. Secondly it is quite a average phone. Low sound, average rear camera, very average front camera (My f11 pro is far better).The only thing likable is that this is light weight and sleek.Won't advice to buy at this price point.READ MORE",negative
This colour is nice. And his performance is good.READ MORE,positive
Camera super duper hitREAD MORE,negative
Good appo F 19READ MORE,positive
Good battery back up and good product.READ MORE,positive
Camera quality bestREAD MORE,positive
Very good mobileREAD MORE,positive
"Mobile is Amazing specially like display, Camera design, speed charging, weight is smooth handle in phone. Overall mobile is awesome.READ MORE",positive
"Very nice mobile ... display , camera , weight,slim phone... I really like it ... But there is need to work on portrait mode and night mode... Apart from that I really recommend you...READ MORE",positive
nice phone value for money battery and camera are awesome blindly go for it display performance is awesome and camera is pretty battery life good can last up a 1 day fast charging is very pretty blindly go to it this is a very fantastic phone but price is little bit high than 2000/- but great phoneREAD MORE,positive
NiceREAD MORE,positive
Everything is great except front camera...Front camera not so good as expected...READ MORE,negative
"Average, not what I expected, camera is worst, battery OK ok , performance above average, value for money waste, it should be around 10-12 k, Bettary fast charge option is good but battery backup short of single day, ,, after using 2 months now I am feeling that I should not have to bought thisREAD MORE",negative
This smartphone Is very smart 🤓.I really like this performance camera 📸 battery 🔋 everything 😍 is awesome.READ MORE,positive
Good phoneREAD MORE,positive
Good phone worth for the price...Good battery backup and fast charging works well...READ MORE,positive
Very poor camera and display qualityREAD MORE,negative
Phone is goodREAD MORE,positive
Good mobile featuresREAD MORE,positive
NYC photo best phoneREAD MORE,positive
Nice product 👍 Awesome displayREAD MORE,positive
Bad Experience worst phone in entire my life Absolutely useless phone is hanging in game mode even in lock screen.READ MORE,negative
It's looking slim and good performance ....READ MORE,positive
Camera quality not goodREAD MORE,negative
AwesomeREAD MORE,positive
"Speed very low, processor third class.only 60mz.READ MORE",negative
Very niceREAD MORE,positive
Goob MobileREAD MORE,positive
GoodREAD MORE,positive
Battery backupREAD MORE,positive
SUPER PHONE FOR GAMEREAD MORE,positive
Awesome delivery speed from Flipkart.got the product on very next day…I have Been using a device for 1 day basically I am iOS user and using this device as secondry still i l felt it for worth a Panny expect camera compared to Vivo v20 pro ..still a good battery back up and no lag in performance..you can go for it if you r getting good deal ..only one thing a felt is that while using phone and messaging app it will give you feel of stock androidREAD MORE,positive
My mobile oppo f9pro rear camera not good pictures    picture quality resolution not clearREAD MORE,negative
Phone is okay.But battery backup disappointed me too muchREAD MORE,negative
Nice good I feelREAD MORE,positive
Super Mobile very Nice camera 📷READ MORE,positive
Best productREAD MORE,positive
Very bad camera... Flipkart service is bad... I am not satisfied...READ MORE,negative
Iam happy Super good phone   good delivery Flipkart  thank you so muchREAD MORE,positive
Good mobile best camraREAD MORE,positive
"This mobile is awesome , I am using one week , super battery backup & weight less & performance is super.Camera is super & also all performance is superThis review is after one weekREAD MORE",positive
Working but automatic switch offREAD MORE,negative
Value for money 👍READ MORE,positive
LikedREAD MORE,positive
Best Price...Best PhoneREAD MORE,positive
"Writing review after 4-5 Months Use... Mobiles Performance is very good, battery backup is awesome, it's Fast Charger is just awesome, sound quality is great, just one thing I am disappointed is that it's Camera Quality is not up to the mark, it is not as per my expectation...READ MORE",negative
"Front Camera not clear, blore pic and dole picREAD MORE",negative
Camera is very good and all thing is. Very good in phone but the one thing is the biggest demerit in this is the it's hankREAD MORE,positive
Tooooo bad ... Service is also poorREAD MORE,negative
"Nice phone 8gb ram 256rom in this cost. phone got fully charged in 30mnts, very fast charging , I used iPhone till now so if I compare on display. giving 4 star on display only. rest 5starREAD MORE",positive
"I Installed Call of Duty Game most of the time it hangs...also battery backup is not satisfactory ..also heats a bit while Charging.....i previously used Oppo F5 pro...Which gave me superb backup,no heating issue,READ MORE",negative
Excellent mobile over all good performance well😀READ MORE,positive
Battery backup lowREAD MORE,positive
"It's much much much better than my expectation battery backup is awesome and display quality is too too good, good camera as well with some very useful features..U can go for this device blindly..tcREAD MORE",positive
Value for moneyBattery backup is goodProcessor and Ram are up to the mark OS does not hangOverall good purchaseREAD MORE,positive
