review,sentiment_label
Awesome 👍👍👍👌👌👌READ MORE,positive
It is very nice phoneREAD MORE,positive
"Product good, colour just mind blowing, very smooth 😉READ MORE",positive
Good! 🙂 Samsung Galaxy A14 5g!! (Dark Red 6/128)...Display  is nice.😔 Charger not available for fast charging  you have  to spend ano 1.5k..they gave C to C type cable 🫤 overall  fine model!＼(^_^)／READ MORE,negative
Best value for moneyREAD MORE,positive
Good Looking....Nice Performance...Average 🔋 Battery DurationGood Camera...READ MORE,positive
Classy and minimal design is amazing. Performance is also good. #A good phone in this price range with latest interface upgrades.READ MORE,positive
Battery percentage. is good but charge was fast completeREAD MORE,negative
"Don't Buy, Don't BuyAfter using 10 days. It's hang and freeze many time.   Flipkart not return and replace it with in 7 days. Please don't buy this scarpREAD MORE",negative
"Cemera quality low ,charging time high and not expected compare to amountREAD MORE",negative
"Don't buy this mobile over heating issue while charging,  battery quickly drain , waste of money,  please go some other mobile phone and save the moneyREAD MORE",negative
After 10 days use it becomes problematic. Restats even in idle condition. Frequent restart problem.READ MORE,negative
This phone is so Damm useless  and waste of moneyREAD MORE,negative
Good looksREAD MORE,positive
Best product battery better nyc disign best network superb display quality but charger not available this productREAD MORE,positive
"Poor build quality. Poor quality plastic, so light weight and sounds like air bubbles insideREAD MORE",negative
"Waste of money, over heat and performance is so bad . Not at all worth to buy this..READ MORE",negative
"I orderd Samsung A14 light green varient.Look wise phone is attractive 😍 Performance is also great .Big Display, Average camera .Little heavy near to 203 gm weight .READ MORE",positive
GoodREAD MORE,positive
Don't buy it. Flipkart fooled me bcoz product doesn't have return facility actually it's my mistake I didn't read it. But very disgusting experience from Flipkart. From now I never purchase on Flipkart and also keep telling others.READ MORE,negative
Good phone...READ MORE,positive
"Automatically Hanging,and Heavy HeatingREAD MORE",positive
Very bad Mobile phone Haging issue quantity not goodSamsung a14 mobile very poorREAD MORE,negative
"1, phone is good work better Ram change 2gb , 4gb and 6gbCharging very slow approx 1 percent in 5 min with samsung chargerREAD MORE",negative
Camera and battery not goodREAD MORE,negative
Very disappointed with Samsung phone performance this is my first mobile purchased from Samsung and I regret doing this phone is not upto mark.May be iam unlucky purchasing this mobile anyway I will return back this in a while with big lossREAD MORE,negative
Best budget smartphoneREAD MORE,positive
Everything is average. Only brand name. In the same money other brands are giving superior experience.READ MORE,negative
SorryREAD MORE,negative
I love this phone....surprise for me is hhe camera and picture quality is goodREAD MORE,positive
Not like this productREAD MORE,negative
"Bad service by flipkart, Their customer care told No return or refund policy for this...Phone looks good, performance is nice, Low quality camera used...This phone colud be better if display is Amoled.READ MORE",negative
"I don't like this product, but I want exchange this product Flipkart forcefully hands over to me. This is very dangerous to bought products from Flipkart. If u not like the product and want to return it, this facility not available with it.I never bought any more product from Flipkart.READ MORE",negative
Not good cemraREAD MORE,negative
Awesome phone in this priceCamera 📷 is totally good Thanks alotREAD MORE,positive
Best phone under this price 👌READ MORE,positive
AmazingREAD MORE,positive
It's ok in General use ..READ MORE,negative
Don't buy. Bad camera.Battery doesn't even last for a day on normal usage.  Takes forever to charge. min 2-3hrs for full. Too bulky.GIANT Bazzles.Display is OK OK. No always on display. Only thing good is the back panel look. Why Samsung? Why?Life would be better without this phone.READ MORE,negative
Display and Camera quality is very poor. Battery also taking too much time to recharge and not support 25W fast charging.finally waste of money.READ MORE,negative
Good product.... nice 👍READ MORE,positive
Battery drains so fast and takes too long to chargeREAD MORE,negative
nice phoneREAD MORE,positive
"Nice mobile everything thing is fine only minus is display, if they gave Amoled display it will be really worth for this priceREAD MORE",positive
