review,sentiment_label
"samsung and micromax  is Better option than redmi  ,oppo, vivoREAD MORE",negative
Value for moneyREAD MORE,positive
Good cameraREAD MORE,positive
Awesome mobile for senior citizens. Moderate performance. Battery lasts for 2days.READ MORE,positive
This is my first phone and it is the best..... the photo with this phone is amazing.... go for it do think just buyREAD MORE,positive
Decent mobile for those people who have minimal usage of phone at reasonable priceREAD MORE,positive
Superb👌READ MORE,positive
In this kind of segment a worth it product 😀Very happy with it 🙂READ MORE,positive
Very beautiful and good performanceREAD MORE,positive
Some times lag but battery 🔋 backup is greatREAD MORE,positive
Good productREAD MORE,positive
Amazing productValue for moneyREAD MORE,positive
V niceREAD MORE,positive
This phone is really a nice product.Smooth and easy movement and touch..camera quality is also soo nice. It has fast charging mode and keeps the charge for extended period of time..There is also fingerprint lock (the main switch) Totally the phone is too much for the money❤😌READ MORE,positive
Very good phoneREAD MORE,positive
Very niceREAD MORE,positive
Best fine for this budget front camera should be improved little bit / best for one who choose brand value but for those who look for options moto g30 and poco m3 is goodREAD MORE,positive
It's a Nice phone. Worth for money.READ MORE,positive
Fabulous product and most important delivery one day before thanks flipkart☺☺READ MORE,positive
"Budget phone, overall good in this price pointREAD MORE",positive
Nice and descent phone in affordable price  very amazing i like itREAD MORE,positive
Great 👍READ MORE,positive
Buying reason : as it is m12 the latest m series.But its actually wonderfulworks smooth and fine .READ MORE,positive
Best phone in this price but camera is not very good display in battery is goodREAD MORE,positive
Nice product ❤READ MORE,positive
Lovely com nice set thanks flipkartREAD MORE,positive
Good productREAD MORE,positive
Very goodREAD MORE,positive
Best  qualityREAD MORE,positive
GOOD ONE UNDER 11399 .... Samsung Galaxy M12READ MORE,positive
thanks to flipkart and delivery boy I got delivered within 5 days very fast nice mobile display also big and cute according to the price I like it  .I am very haapyREAD MORE,positive
"My first Samsung Phone, it is good.READ MORE",positive
Best budget phoneREAD MORE,positive
"Nice product.. battery backup is awesome, performance is aslo good but CAMERA quality is POOR.READ MORE",negative
Very nice product 👍Battery is very niceBattery backup is 3days once full chargeREAD MORE,positive
Best phone in this year 6000ms battery 48mg camera big screen go 4itREAD MORE,positive
NiceREAD MORE,positive
It's like this ❤️❤️❤️❤️❤️❤️❤️❤️ samsungREAD MORE,positive
Excellent #samsung good quality 📱 phoneVery excellent performanceREAD MORE,positive
Speaker quality low but okay 👍READ MORE,negative
Bit heavyREAD MORE,negative
"Good phone in 12000 budget long battery, voice performance 100%all good thanksREAD MORE",positive
"Good quality phone, worth it.. go for itREAD MORE",positive
NiceREAD MORE,positive
It's just been 2 weeks since I bought it.....now the touch is having a lot of issues...would like to get it replaced or fixed...Pls look into this...ASAPREAD MORE,negative
Good phoneREAD MORE,positive
"Good,READ MORE",positive
Camera clarity is very worstREAD MORE,negative
Good at this price. Functionality is little bit slow. Good for old people 🙂READ MORE,positive
Delivered in good condition at first I didn't trust flipkart or any other websites to buy mobile phones but still I bought it came in a very good condition no scratch the seals were not broken over all its a great productREAD MORE,positive
"Value for money, samsung brand with this features worth spending,READ MORE",positive
"Product is good, delivered lateREAD MORE",positive
OkREAD MORE,positive
"Dual volte not working properly.One call made in SIM 1 then for another call through SIM 2, phone has to restarted or on & off flight mode and then call with other SIM.Remaining all okay.READ MORE",negative
BeautifulREAD MORE,positive
Nice phone. Cover is not given along with it.READ MORE,positive
"Overall phone is good in the price range.But obviously for the gaming purpose not a good one, can be used as a good device for working or for our parents who dont use high end apps.READ MORE",negative
too much weight and too much slow processingREAD MORE,negative
very goodREAD MORE,positive
"Very good better to low cast ,READ MORE",positive
Good product value for moneyREAD MORE,positive
Good overallREAD MORE,positive
Very goodREAD MORE,positive
Phone is faltyREAD MORE,negative
Net speed very slowREAD MORE,negative
Nice one productREAD MORE,positive
Very good Phone at this rangeREAD MORE,positive
Nice handsetsREAD MORE,positive
Worth for the budget...READ MORE,positive
GoodREAD MORE,positive
Best in rangeREAD MORE,positive
Nice phone 🙂READ MORE,positive
Nice phone.. Best mobile for general use..  not for gaming..Battery performance is excellent....Little bit disappointed with Display resolution . They should have given FHD+ Display...Rear camera's  performance is pretty good.  Phone runs smoothly... Better than other brands smartphones under this price range..You can go for it...READ MORE,negative
Very nice Flipkart..READ MORE,positive
Nyc product love you SamsungREAD MORE,positive
Not for gamer not for performance once not for heavy user . For a normal average user best budget device to buy I really liked it .READ MORE,negative
Not happy for buying this device..READ MORE,negative
So laggyREAD MORE,negative
Touch sensitivity is not as expected. All other aspects are up to the mark and value for money.READ MORE,negative
Good  mobile phoneREAD MORE,positive
Worst phone.  Damn damn heavy and camera quality is worst.READ MORE,negative
Display and Front camera is worst. Don't purchase if you want Good selfie camera and HD display. The display shows hazy or blurry icons and wallpapers too.READ MORE,negative
Good samsung M12QUITE GOOD AND SERVICES FOR SALE AND SELLING PRODUCTS FOR CUSTOMERS AND SELLERS OF ALL TYPES INCLUDING 😀👍READ MORE,positive
"Average phone in this price is good deal and camera battery,processor and all is good and trusted.READ MORE",positive
Best mobile by samsungREAD MORE,positive
Very best productREAD MORE,positive
Good camera qualityREAD MORE,positive
This phone is just amazing and a beast. Variant : 128 GB / 4 GBPros : Battery can last for 2 days with normal use.Camera is just awesome and I shoot my Vlogs from it. Checkout my YT Channel BikeMania. Reverse charging allows you to charge other phones and gadgets. Cons:Too heavy as the battery is 7000 mah.Night mode is not that great specially front camera.READ MORE,positive
Nice product but need to improve back cover.. It's have rough surface... It can be smooth.Camera quality not good. Very average level not as 48 MpSound quality is very badREAD MORE,negative
Nice phone in this budgetREAD MORE,positive
Really unhappy with Flipkart return policy. Very Poor experience.READ MORE,negative
#Phone touch not working properly. (After disconnected call to tap 3-4 times for end the call# phone heating & Bluetooth not connecting properlyREAD MORE,negative
Product was ok for first four days.. later speaker Got damage. Performance is slowibg down. Not worth for the money.READ MORE,negative
SuparREAD MORE,positive
Good product but price should be lessREAD MORE,positive
NiceREAD MORE,positive
Its ok for this price range. Gud for parentsREAD MORE,negative
Very badREAD MORE,negative
Very worst productREAD MORE,negative
Inside this phone have lot's of wastage like  unnecessary or pre installed application without any meaning. my experience is not much batter with this phone.READ MORE,negative
"Very bad experience touch experience is very poor,camera alsoREAD MORE",negative
Best value mobileREAD MORE,positive
Super RLREAD MORE,positive
This model  perfectl.READ MORE,positive
Battery niceREAD MORE,positive
Superb performance.... like a King of MobilesREAD MORE,positive
SuperREAD MORE,positive
GoodREAD MORE,positive
GoodREAD MORE,positive
Very bad cameraREAD MORE,negative
GoodREAD MORE,positive
Good lookingREAD MORE,positive
Very good phoneREAD MORE,positive
100% Happy And Satisfied.READ MORE,positive
I like it very much and worth the money...Good packaging tooREAD MORE,positive
GoodREAD MORE,positive
niceREAD MORE,positive
Value of moneyREAD MORE,positive
Got the right product recommended by meREAD MORE,positive
It's a gud productREAD MORE,positive
Best in this price and value for moneyREAD MORE,positive
GoodREAD MORE,positive
Good real camera performance 📸...READ MORE,positive
