review,sentiment_label
GoodREAD MORE,positive
Useful product at this price point 👌👌pREAD MORE,positive
Good quality cameraREAD MORE,positive
Nice camera in this price this is good phoneREAD MORE,positive
Nice phoneREAD MORE,positive
Nyc camera & also battery.READ MORE,positive
Nice product 👍👍👍👌👌👌😊READ MORE,positive
Thanks flipkartREAD MORE,positive
nice one...READ MORE,positive
"I guess at this price range this is the best budget phone..we can have without any trouble.This phone is best if you are non gamer and use your phone just for movies,YouTube video's etc.Good as well for operating social network apps.CameraGood photos with an average HDR.Photos are quite brightEven the front camera is more clear BatteryI feel the best part of this phone is the battery,it's long lasting and gives the best performance.This battery is also 4500-5000 mah range so...it w...READ MORE",positive
Nice deviceREAD MORE,positive
Owsum😍READ MORE,positive
Nice phone with excellent feature and phone comes under low budget also. Camera is very cool and it seems as very light and  battery backup is also OK. Phone having charge very fast that makes take minimum time.READ MORE,positive
Product is very nice  colour is good and I like this phone and value for money etc......READ MORE,positive
Good Mobile & Battery & Camera Also Must buy this mobileValue of money Best mobileREAD MORE,positive
This phone is very wonderful and it's camera is very good but it's battery backup is not good........READ MORE,positive
"A perfect gift for your parents. A complete package phone. Lacks performance, not good for young generation.READ MORE",negative
Awsome product and satisfied with flipkart's fast delivery best camera and battery and performance is excellent  Must buy really value for moneyREAD MORE,positive
Nice productREAD MORE,positive
Nice productREAD MORE,positive
Very niceREAD MORE,positive
Very nice 👍👍READ MORE,positive
Something is goodREAD MORE,positive
Good phoneREAD MORE,positive
Very good product..Thnk u flcrt😊😊READ MORE,positive
Looking Smil ☺camera quality good  thankyou flipkart and ekart  teamREAD MORE,positive
Good phone best in segment value of money must buyREAD MORE,positive
Superb camera 👌👌 nice picREAD MORE,positive
"It's similar to realme 3(yeah I know it's the sub brand of oppo) by the looks but, realme 3 has far more superior camera and processor when compared to this model, looks and design wise both are similar. Writing this review after a weekPros:* Supports portable Hotspot for both bands bands 2.5 ghz and 5ghz* Good battery life lasts for 1.5 days for normal usage(like WhatsApp, instagram)* Brought the blue color variant, it's stunning when compared to the black color variant* Has support fo...READ MORE",positive
Value for money product. Display is very impressive. Camera quality is average. Battery life is good. A good phone for  middle class customers.READ MORE,positive
Nice phoneREAD MORE,positive
Nice MobileREAD MORE,positive
