review,sentiment_label
awsome phone.READ MORE,positive
nice mobailREAD MORE,positive
niceREAD MORE,positive
good smartphoneREAD MORE,positive
very good productREAD MORE,positive
Camera is awsomeREAD MORE,positive
good phone on budgetREAD MORE,positive
It's an awesome mobile love you Oppo A5READ MORE,positive
good phoneREAD MORE,positive
superb peesREAD MORE,positive
very good phone....😊READ MORE,positive
nice value for moneyREAD MORE,positive
its wonderfull mobile phone.....READ MORE,positive
goodREAD MORE,positive
Thanks to Flip kart....Good phone on this price and better performance...Camera quality is good and smooth operating system....READ MORE,positive
goodREAD MORE,positive
niceREAD MORE,positive
GudREAD MORE,positive
good one.READ MORE,positive
GoodREAD MORE,positive
good service with good product from flipkart.READ MORE,positive
Battery perfomence is very good. Selfies also very good clarityREAD MORE,positive
Such a beautifulREAD MORE,positive
"good product, i bought this product before two days.camera quality is very good.but there is no any charging indication light and also taking a lot of time to full charge this phone.READ MORE",negative
This is beautiful mobileREAD MORE,positive
awesome 👍👍👍READ MORE,positive
awesomeREAD MORE,positive
everything okk but volueme is nt goodREAD MORE,positive
excellent productREAD MORE,positive
"Awesome product as best price,camera and sound quality are just mind blowingREAD MORE",positive
ok ok type...READ MORE,negative
Nice mobileREAD MORE,positive
"Very fast delivery,thanks to flipkartREAD MORE",positive
Nice phoneREAD MORE,positive
I recommended to all Oppo usersREAD MORE,positive
product is good......👍 and overall it gives me a excellent performance must buy this phone.READ MORE,positive
excellent perfomanceREAD MORE,positive
not badREAD MORE,positive
Excellent phoneREAD MORE,positive
"Hi, guys,I just received this phone today,it is a nice phone,good display, good sound and camera clarity is decent too,but battery takes hell lot of time to get charge, that's only because this small phone has a big battery!! if you can wait for 1hour 40 minutes for your phone to get fully charged,then you can go ahead, it's front led notification light is not working I guess, help,if someone can!!!!no option under settings for apps privacy lock,no option under settings for led flash during...READ MORE",negative
excellent productREAD MORE,positive
fabulousREAD MORE,positive
good productREAD MORE,positive
Awesome ProductREAD MORE,positive
awesome mobile phone.i really like this.very good camera flash long time battery life display good. but in the box there is no headset .but in specification n details they show headset also available.if u won't give headset means then why should u give details to show headset also avlbl..don't make ppl fool..READ MORE,positive
OsmREAD MORE,positive
averageREAD MORE,negative
i gifted to my sister. She is feeling good to use thatREAD MORE,positive
GOODREAD MORE,positive
Awesome phone ..😍😘😘READ MORE,positive
headset not givenREAD MORE,negative
A good cellphone for money.READ MORE,negative
very goodREAD MORE,positive
GoodREAD MORE,positive
Good phoneREAD MORE,positive
Phone is awesome but camera performance and not good as well as we can thinking about it.But phone is good for value of money.READ MORE,negative
This product is very good for daily use as the quality is very good for any person if you want to purchase a good mobile then here comes the money but the display should be water drop notchREAD MORE,positive
phone is good. but fast charging not available....READ MORE,negative
Primary Camera quality is not so good. And after using sometime phone raises its temperature. Not satisfied buying this phoneREAD MORE,negative
Flipkart 100% Original product 🔥READ MORE,positive
nice mobile camara superREAD MORE,positive
this mobile is very good all partsREAD MORE,positive
goodREAD MORE,positive
awesome mobile compare the price ....battery backup💪READ MORE,positive
"awesome battery back up with very good camera quality .. after 3 weeks of use , I wanna suggest this to everyome who looking to buy a 15k budget smartphones .READ MORE",positive
very goodREAD MORE,positive
good phone...battery superREAD MORE,positive
good qualityREAD MORE,positive
very fantasticREAD MORE,positive
superREAD MORE,positive
nice phoneREAD MORE,positive
very nice value for moneyREAD MORE,positive
don't buy I am playing pubg hitting issue and camera & display poor quality only for battery backup okREAD MORE,negative
Good QualityREAD MORE,positive
good prouduct .but it has not a headphoneREAD MORE,positive
very nice must buy but you can buy realme 2 at ₹11000 at same specificationREAD MORE,positive
front camera quality 3rd classREAD MORE,positive
"my phone is in good condition ,u guys simply said it will not be accepted . for this u can directly remove the product exchange option .it's a new type of cheating ,he is not even properly checking my mobile .here after I will never use Flipkart . thank u for your worst service . good bye .READ MORE",negative
you will get the same performance mobiles at low cost in other brands.. oppo is simply costly with low specifications. camera is very lowREAD MORE,negative
"Battery backup is good.Camera ,Display -good .value for money.READ MORE",positive
"The Display is gone, it's not working anymore, please let us know what's the procedure to get it checkedREAD MORE",negative
Very niceBattery very strongREAD MORE,positive
very goodREAD MORE,positive
Nice phoneREAD MORE,positive
very good productREAD MORE,positive
camera high qualityREAD MORE,positive
not goodREAD MORE,negative
very good productREAD MORE,positive
nice and good productsREAD MORE,positive
good phoneREAD MORE,positive
mobile is good condition good battery is good delivery is first camera is good I am happy for Flipkart shoppingREAD MORE,positive
wow really osm mobile 👌👌👌READ MORE,positive
front camera is blurrREAD MORE,negative
Poor camera clarity and no earphoneREAD MORE,negative
GoodREAD MORE,positive
niceREAD MORE,positive
Nice mobile in this priceREAD MORE,positive
fantastic mobileREAD MORE,positive
superb phoneREAD MORE,positive
NYC mobile.....battery is awesome....performance is the best.....READ MORE,positive
"worst camera,but display is good,cost is avg,no good brightness of mobileREAD MORE",negative
good productREAD MORE,positive
niceREAD MORE,positive
nyccc one .... nd thanks flipcard for a good dilivery ..READ MORE,positive
Nic oneREAD MORE,positive
Nyc mobileREAD MORE,positive
too goodREAD MORE,positive
good and nice mobile camera it's awesome and all are it's perfect in this phone with good ratesREAD MORE,positive
very good conditionREAD MORE,positive
wowREAD MORE,positive
superREAD MORE,positive
very nice but mi 6 pro is betterREAD MORE,positive
goodREAD MORE,positive
goodREAD MORE,positive
Awesome MobileREAD MORE,positive
very good Oppo A5READ MORE,positive
worst phone don't buy this mobileREAD MORE,negative
Excellent and awesome mobile. Thanks for flipcart.READ MORE,positive
Awesome performance.READ MORE,positive
goodREAD MORE,positive
"good,but camer is not so good battery backup is goodREAD MORE",negative
amazing mobile no hang problemREAD MORE,positive
low quality camera front battery capacity superREAD MORE,negative
very niceREAD MORE,positive
Nice phone with superb cameraREAD MORE,positive
very good mobile Mera taraf se thank youREAD MORE,positive
good product and nice rate .. but battery downREAD MORE,negative
phone raising over heat problemREAD MORE,negative
slow chargingREAD MORE,negative
good product behalf of priceREAD MORE,positive
not bad just averageREAD MORE,negative
OPPO a5 is best phoneREAD MORE,positive
Very good phoneREAD MORE,positive
just goodREAD MORE,positive
it's good mobileREAD MORE,positive
Best mobail phoneREAD MORE,positive
Excellent.camera clarity is super. value for moneyREAD MORE,positive
good productREAD MORE,positive
GoodREAD MORE,positive
Very nice productREAD MORE,positive
value for money.. grt productREAD MORE,positive
Just GoodREAD MORE,positive
nice phoneREAD MORE,positive
GoodREAD MORE,positive
just awesomeREAD MORE,positive
"It's screen is blurring sometimes and camera quality is very bad ,not like a oppo a37 or nokia device.its camera is only for showable.READ MORE",negative
Excellent productREAD MORE,positive
fantasticREAD MORE,positive
OkREAD MORE,positive
GoodREAD MORE,positive
very goodREAD MORE,positive
Worth of the costREAD MORE,positive
