review,sentiment_label
Nice phone 📱 for this price. All features is goodREAD MORE,positive
Nice mobile 👍👍and ossam picture qualityREAD MORE,positive
Good cameraREAD MORE,positive
This mobile is awesomeREAD MORE,positive
"In this price point good performance,and camera, Totally worth it.READ MORE",positive
"Best in the market and price, low price but very useful device 😘😀😀😀READ MORE",positive
Very goodREAD MORE,positive
GoodREAD MORE,positive
Nice phoneREAD MORE,positive
Vale for money 💰READ MORE,negative
"It's  Normal Handset According to budget,  I feel better with this deviceREAD MORE",negative
Good picture quality ❤️READ MORE,positive
NiceREAD MORE,positive
I like this product almost all aspects I'm giving my reviews after 7 day Expecially battery it amazing 50 to 20 % drop =6 hours Charging time 2 hour's 15 minutes And also display good performance also OK daily usesCamera OKREAD MORE,positive
Good product for a student  .READ MORE,positive
"Truly speaking it is a budget smartphone at this price range. Camera quality is pretty good 👍. Performance in awesome, as well as the battery 🔋 life is much more satisfactory. Display quality is very good.Build quality also much attractive👌.Thank you 😊READ MORE",positive
Very beautiful phone 😍 And looking awesome ☺️New generation hands set 🥰READ MORE,positive
It's an average  phone not for heavy usersREAD MORE,negative
Good product...READ MORE,positive
"Very good product according to price...battery , design, camera are good .some features missing like screen recording and individual call recording. Overall product is nice😊 review after using 20 days.READ MORE",negative
All is the best in this wow prise.Camera is nice in day light. Battery performance is slightly weak.READ MORE,positive
Camera quality is the best I loved itREAD MORE,positive
East or west samsung is bestREAD MORE,positive
Perfect for my mom she is happyREAD MORE,positive
I used to one week this phone battery backup super and camera so good so this price. thank you Flipkart Samsung and seller.😃😃😃READ MORE,positive
Battery is v good and all features are good .READ MORE,positive
Good productREAD MORE,positive
Really awesome working nice good battery backup camera is awesomeREAD MORE,positive
Good phone for the priceDisplay is averageCamera is good backFront average Battery okBack plastic frame average feelPerformance is good for the price Only buy this as a daily driver and don't expect heavy gaming overall a good phone for good price. final verdict: good phone for its priceREAD MORE,negative
Mobile is fine and satisfied for all but i think also add screen gard ( Glass ) and Back cover in box than is better for on this price . 👍👌😊READ MORE,positive
Very fast delivery battery backup is good camera quality is also good and within this range we can't get much better than thisREAD MORE,positive
Honestly review....aftr using 4 weeks thz is an amazing @ d wide range ...it's ok fr a basic user's...good conditionREAD MORE,positive
Nice noty phoneREAD MORE,positive
Very nice phone very nice good quality SamsungREAD MORE,positive
Vary goodREAD MORE,positive
Awesome selfieREAD MORE,positive
In this range samsung best mobileREAD MORE,positive
Good product in love you samsungREAD MORE,positive
Best samsung phone This price rangeREAD MORE,positive
Terrific 💯READ MORE,positive
I really love it dis samsung phone 📱 thank you flikart company 🙏❣️😍❤️❤️❤️READ MORE,positive
Osm productREAD MORE,positive
Best phone at this price rangeREAD MORE,positive
I like the  productREAD MORE,positive
Best budget phoneREAD MORE,positive
Must buy! Looks cool. Budget friendlyREAD MORE,positive
Mobile is fine and satisfied for all but  I think also add screen gard and back cover in box  then is better for on this price. Overly good product 👍👍😊READ MORE,positive
Value For MoneyREAD MORE,positive
Touching sensitive is amazing camera also super rate also ok Thank you Flipkart for fast deliveryREAD MORE,positive
Very nice product good price thank you FlipkartREAD MORE,positive
Very very great deal love the phoneREAD MORE,positive
Superb phone 👍📱📱READ MORE,positive
"This mobile is purely for normal use, I don't recommend this for heavy users. Camera is ok. The battery is really working good and long lasting. Samsung could have given a  better processor. I will recommend to choose other mobile in this price range according to processor. Otherwise everything is ok ok.READ MORE",negative
The phone looks good but it is too slow and laggyREAD MORE,negative
Good product it is good for normal useREAD MORE,positive
Nice phone Camara is good qualityREAD MORE,positive
GoodREAD MORE,positive
AwesomeREAD MORE,positive
Nice productREAD MORE,positive
Good productREAD MORE,positive
That phone  is awesome 👌 smooth performance Camer is also good 👍 I love Samsung ..READ MORE,positive
Very niceREAD MORE,positive
"Camera, Battery Backup ,Color 🥰🥰😍😍READ MORE",positive
"Delivery person VIJAY KUMAR is very Nice his behaviour too Good. Given review after using the phone, super camera 📷 quality, very nice performance and design. Overall VERY NICE phone in this price segment. Go for it. Thank you Flipkart. 😀READ MORE",positive
Very niceREAD MORE,positive
Phone is good lovelyREAD MORE,positive
Nice smart phone for this budgetREAD MORE,positive
The device is really  good under 10k . Battery backup is really awesome. A single full charge good enough for 1.5 days. Camera  performance  ia good. Overall device performs good.READ MORE,positive
Nice 👍👍READ MORE,positive
Good for avarage use for user . Good phone from samsung BUT THEY DON'T GIVE NFC IN PHONE AND DETAILS SHOW BY SAMSUNG IS NFC SUPPORTING.READ MORE,negative
