review,sentiment_label
Picture quality is super...best tv at this price...I love itREAD MORE,positive
Superb quality 👍🏻READ MORE,positive
Average TV In This Price SegmentREAD MORE,negative
Larger size and quality is so good 😎READ MORE,positive
Nice quality 😍READ MORE,positive
Superb don't missREAD MORE,positive
Best tvREAD MORE,positive
Super quality LED 32 INCH.READ MORE,positive
My led tv picture suddenly offREAD MORE,negative
Awesome product. I like One plus product...Picture quality awesome...Sound quality is good it may be better.READ MORE,positive
It is good quality hand worth for moneyREAD MORE,positive
Awesome picture clarityREAD MORE,positive
Awesome 👏👏👏👏READ MORE,positive
Good choice.. multiple benefits..READ MORE,positive
Better then to miREAD MORE,positive
"At this price point, the TV is good to have with easy connectivity and setup.Picture quality is good for the led screen(however you can compare another tv in the same segments).The sound is good although Dolby impressions I couldn’t get in the first use(perhaps need to check more).Remote is clean and minimalistic and easy to use.Connectivity is good, able to connect to wifi via router and hotspot and the connection stays and works perfectly fine. Able to use any streaming services without...READ MORE",positive
Review after 1 week use-Picture quality is very good.Sound is too good but a little base in speakerWifi connectivity is very niceChromecast connectivity is averageYou can not cast photos from phone if you are using TV wifi with your phone internet.READ MORE,negative
Super quality LED 32 INCH.READ MORE,positive
I am using this tv last 7 days best tv sound quality best and picture quality is very clear oneplus is bestREAD MORE,positive
Awesome...best in classREAD MORE,positive
Awesome one plusREAD MORE,positive
"Within 4 months pitcher panal is not working properly, Engineer is come and check but last 10 days haven't received any response or solution, west of money, don't bye this productREAD MORE",negative
"It is superior TV. Working on android pie .You can also use Oxygen play interface for a content centric view.It has good voice command Bluetooth base remote control.This TV incorporated with Gamma engine with MEMC , Super resolution , colour space mapping , dynamic contract . Connecting options with Wi Fi , Bluetooth , HDMI , ethernet are very quickly n fast response .Highly recommended for your future TV...😊😊READ MORE",positive
It's pretty good n with oosaammmm clarity .....  One word to describe - value for money 💰READ MORE,positive
"OnePlus always brings to us all those high end tech device s at such an amazing prices . They has turned out be a blessing for families like me with such products . I am very happy with the product 43"" TV . I have ordere it for my Mom , :- The UI and ease of use for old lady coming from non tech era >>>>>:- The sound quality is just superb :- Some improvement can be done for connectivity with other smart devices . :- Ease of installation So happy with flipkart also for delivery to small...READ MORE",positive
"Best one to choose at offerdable price , picture quality was high and sound was better than MIREAD MORE",positive
Good👍 productREAD MORE,positive
Value for moneyREAD MORE,positive
A very nice Tv with many adjustments and a best sound quality and also nice used with Google assistants.. Highly recommended by me. ☺️READ MORE,positive
Amazing picture quality and sound. It is value for money. Software experience is next level. Connectivity and Oxygen Play is seamless. Mirrors cast also works good. Overall the brand value of OnePlus is amazing.READ MORE,positive
Picture colours are so vibrant Overall performance goodREAD MORE,positive
Super tv❤️❤️😍😍READ MORE,positive
"This review is after long-term usage of 6 months, the video quality on this TV is really good especially in this range- the color production, and sound quality is good too...you can really enjoy watching series on this TV. It is really light and there is virtually no bezel- the design is really good! The remote is really simple to use and lightweight, and the user interface is smooth and easy. One great thing about this TV is Oxygen play where you can find all the content in one place....and ...READ MORE",positive
"Picture Quality great, connectivity great, smoothness great,Sound quality average, if connected with sound bar or earphone, performance will be surely enhanced to high.Remote - impressive oneREAD MORE",positive
Good quality of sound picture connectivity with youtube amozon prime video netflix and google assist etc is on fingure tipsEven screen mirroring its too easyREAD MORE,positive
Value For Money Very Nice ProductREAD MORE,positive
A nice tv to watch value for money better than other smart TV's .Only corn is the display is hd ready if it was an hd+ tv then it would killed the market .Fully recommend 🤘The remote is also great and responsiveREAD MORE,positive
