review,sentiment_label
"This is it, I am in love with my Oh.So.Pro🥰😍READ MORE",positive
FantasticREAD MORE,positive
Truly a pro max phone!!!READ MORE,positive
ExcellentREAD MORE,positive
Truly the best pro max. Worth the upgrade..Awesome build qualityREAD MORE,positive
Best in classREAD MORE,positive
BeautifulREAD MORE,positive
Perfect and original product ❤️thank you Filpkart ☺️READ MORE,positive
"I love this phone very much, looking very wonderful in this blue colour.READ MORE",positive
Truly an amazing performance beast. Worth every pennyREAD MORE,positive
"I had purchased this phone in October 2023, the delivery was awesome👏 . I was also happy with the product but after using it for around 7 to 8 months say in June 2023, suddenly the screen became white, everything was functional(I was able to receive calls and and it was ringing as well) on phone but the screen is white completely. So I visited to Authorised Apple Customer Service Center, but after getting their response I was shocked, Initially I was assuming that since it is in warranty, ...READ MORE",negative
It works really well More than anything I enjoy flaunting my three eyed phone and Apple 🍎 Logo ! Of course it’s a costly phone and I won’t justify its price tag . Still Superb Display Great Camera Two day Battery life and pure luxury of using an iPhone I like that ! At last … If u don’t have a iPhone you don’t have a iPhone 📱READ MORE,positive
Best smartphone in this year Camera is just awesome I will say worth itREAD MORE,positive
Nothing to say as every iPhone lover knows about it!!😜READ MORE,positive
"It's not pro, it's 13 pro max.I switched from 6s to 13 pro max.Ultimate performance as expected bcz A15 bionic processor is at its best.Camera is just amazing as triple camera with sensor shift motion and night vision.Video recording in night mode with cinematic mode is just cute ever.Display:-Wooww as 120Hz is just super smooth, gives you ultimate gaming experience. You will hang on but your iPhone won't. Battery is long lasting too but you may be not😉😉😜😜.Front camera is a...READ MORE",positive
One Of The Powerful And Flagship Phone That Can't Get Down In Any GenerationREAD MORE,positive
"Seriously 13 max pro great..!! its battery backup is very good, Processor is very good and photos are looking very great..!Love it ..🥰Regards The Vikas SharmaREAD MORE",positive
Loved it❤️READ MORE,positive
Good phoneREAD MORE,positive
Excellent 😊READ MORE,positive
I just love that phoneREAD MORE,positive
SuperbREAD MORE,positive
Amazing product. An absolute charm to use the 120hz refresh screen on an Apple device running ios 15. Battery life is superb. Powerful processor never slows down even on heavy tasks.  Only downside is the weight slightly heavy. Rest an amazing product from Apple.  Reliable service from Flipkart.READ MORE,positive
Really I'm so happy to say flipkart thank a lot for fast delivery and orginal productREAD MORE,positive
The bestREAD MORE,positive
Excellent mobileREAD MORE,positive
The beast best in the market.READ MORE,positive
Awesome phone nice camera thanks flipkart providing my favourite colour and fast delivery 👍🏼READ MORE,positive
Quality is More Important than Quantity.Apple Products Never give up with Quality. Awesome Feeling when you have it. Camera - 4.9/5Performance- 5/5Design- 5/5Display - 5/5Apple Products - 5/5READ MORE,positive
"Just awesome everything as Battery,Camera etc.READ MORE",positive
Literally the best iphone ever. Such a fluid screen. Beast of a camera.READ MORE,positive
Very Good Mobile phone Truest Company in Flipkart Superb Performance & Awesome CameraREAD MORE,positive
It's a gift for my mom and she loves it. Overall I wanted to give her a mobile with flagship features. Loved!READ MORE,positive
Beast 🥶READ MORE,positive
Very awesome phone with a drawback of heavy weight.awesome camera qualityREAD MORE,positive
Awesome phoneREAD MORE,positive
"Dont buy this iPhone model. I have bought 13 Pro Max in Dec2021. Recently I had updated to iOS 16.x.There is a big problem with this phone and its iOS version. With iOS 16.x, my phone display started flickering and after some time the display turned completely white. I had searched on the web, the same issue occurred in most of the 13PM models with iOS 16.x around the world. Now that the coverage has expired I have to pay the repair fee. I would not recommend this model to anyone. Please don...READ MORE",negative
Was using 12 and shifted to ..the 13 pro max feel is ultimate...READ MORE,negative
Daddy of all phonesREAD MORE,positive
"Really Nice Product,very smooth to used,but one side of speaker not workingREAD MORE",negative
Great phoneREAD MORE,positive
"If money can buy phone, then this is it... The best and the greatest from Apple. Damn, it is a gem... Obviously it is costly... I would say 30% premium... But, if you can afford it, then this is the best mobile human can produce now.READ MORE",positive
It’s a beast 💯READ MORE,positive
Thanks Flipkart! Product is worth and received on time as expected. The packaging is good too.READ MORE,positive
"I would sum up my review with pros and cons.1. 120hz refresh rate really feels smooth and display is amazing.2. Very reliable in terms of overall hardware performance.3. From being an android user before , ios feels a lot better (not specific to phone)4. The battery life is a monster and surprisingly it will improve over time once the AI knows your usage, all optimisations will be put into place.5. Very reliable in terms of photography. It’s click and forget. Amazing auto focus. You can...READ MORE",positive
"All are very beautiful, Except heavy weight and Medium Camera Quality. Battery 🔋 Back up ExtraordinaryREAD MORE",positive
Awesome 👌READ MORE,positive
I was using iPhone XR from 2019Camera of XR was not good enough and always wanted to buy best iPhone and purchasers 256gb wala.I know it’s costly but m happy camera is the best and performance and battery is awesomeIf anyone don’t have money issues then definitely go for iPhone 13 pro maxREAD MORE,positive
Good product 😍😍😍512 gb😚😚😚READ MORE,positive
Great phone and price is to highREAD MORE,positive
"Been using this phone for last 2 months. This is my first iphone. I’ve just switched from android. This phone is expensive but kinda worth it. In love with this phone, the camera which I don’t need to say anything about. I hope it will last more than 3 years. ❤️ every feature is awesome. The touch quality tho 🔥 love itREAD MORE",positive
"I've never owned an iPhone and wanted to transition over after I heard about the spectacular battery life of the 13 Pro Max. I finally pulled the trigger and got it. Now coming to the phone, it's nothing short of amazing. It was a pretty easy transition but that may be because of the fact that I still have an android lying around when I need it. If you're sceptical of getting the phone on Flipkart, don't be. It's a genuine iPhone and the open box delivery system is quite neatThe only down...READ MORE",positive
ExcellentREAD MORE,positive
Great phone from Apple. Excellent display with variable refresh rate. Feels very light on hand. Great battery stand by time. Amazing delivery speed by Flipkart. Night shots on camera are awesome with bigger sensor. Worth every bit the high price tag. As always Apple has nailed it once again.READ MORE,positive
Amazing phoneREAD MORE,positive
Excellent phone.READ MORE,positive
"OMG,13 Max Pro is a ultimate bundle of smart phone Camera is like DSLR and the phone performance is absolutely fine ya it’s very expensive 1 but if you want something different with better perform you should grab it.Battery backup is good I charge it once in 1.5 days so it is good for me. If you are looking for great camera phone and have good budget then go for it .READ MORE",positive
Like always… It the best phone.READ MORE,positive
Awesome just awesome 😍 but Price is little bit high but product is worthy 💗READ MORE,positive
It’s value of money sometimes u realize u have great phones in ur handREAD MORE,positive
Good productREAD MORE,positive
Amazing must buyREAD MORE,positive
It was osam I like itREAD MORE,positive
Everything is good.But the the is little heavy to hold.READ MORE,negative
"A worth upgrade from 7 plus. Beast in performnce, legend in camera and the master in qualityREAD MORE",positive
Amazing Photography 🥰READ MORE,positive
"all things are good but it has 2 major issues, it heats up when you do a little bit gaming and it has serious network issues and wifi issues then android. network and wifi connections are much better on android.   all other things are bestREAD MORE",negative
Satisfied withREAD MORE,positive
Highly costly but best in class performanceREAD MORE,positive
No words.The real beast 💝✌️👌.Super fast with open box delivery by Flipkart with original product ❤️❤️❤️❤️ go for this.READ MORE,positive
Thank you so much flipkart. I have been waiting so long to this device and flipkart delivered in an instant. So grateful to youREAD MORE,positive
Awesome phoneREAD MORE,positive
"I have upgraded from XR. So, it’s a massive upgrade for me. Thanks  for making such a product.READ MORE",positive
AwsREAD MORE,positive
Very good productREAD MORE,positive
This phone is a beast no need to say more the only con is that it has huge camera bump without protection it can make one worry about scratchesREAD MORE,positive
Switched from Android to ios  Sierra blue colour is awesomeMacroshot is best partSeen best battery lifeREAD MORE,positive
The best apple till nowREAD MORE,positive
Awesome ProductREAD MORE,positive
Perfect 💗💗READ MORE,positive
Love itREAD MORE,positive
Awesome 😊READ MORE,positive
Amazing phone..Amazing delivery..super happy with the buy!!!READ MORE,positive
I loved this I am upgrading to android to ios for the first time smoothness camera quality all are unmatchable that’s why apple is no.1 in smart phone brandsREAD MORE,positive
No words to describe best phone ever 👍READ MORE,positive
Superb battery and other things I guess no need to tell anyone everybody knows abt the quality of experience apple provideREAD MORE,positive
NiceREAD MORE,positive
Excellent phone but big size more weight...READ MORE,positive
ExcellentREAD MORE,positive
okREAD MORE,positive
Excellent performanceREAD MORE,positive
Simply awesome 😎😎😎No comparison whatsoever 🙂READ MORE,positive
Best thing i have ever usedREAD MORE,positive
Perfect for Digital world loversREAD MORE,positive
SuperbREAD MORE,positive
True beastREAD MORE,positive
Vary goodREAD MORE,positive
Apple user since 2014 ; this one I loved itREAD MORE,positive
Awesome phone. Battery Backup is super and overall I am in love with this IPhone.❤READ MORE,positive
Good For Apple usersREAD MORE,positive
I am happy to get the new I phone it's fantastic and delivery was fabulous 🤩READ MORE,positive
My dream phone love itREAD MORE,positive
GoodREAD MORE,positive
First time spending this much and worth every penny.READ MORE,positive
Good mobile unbelievable features by appleREAD MORE,positive
"Really awesome One. If you ask iPhone to any ppl, they ll say the phone is awesome but the poor battery. But, iPhone 13 pro max it ll not.. Good Battery, awesome Phone.. IPhone is Always an IPhoneREAD MORE",positive
Nice experienceREAD MORE,positive
One of the best phones in recent times😊READ MORE,positive
Value for money.READ MORE,positive
The best iPhone I have used I had iPhone earlier this is of whole new level of experience definitely recommend for people buying new iPhone worth the costREAD MORE,positive
The Best Of AllREAD MORE,positive
Nice Mobile PhoneREAD MORE,positive
Cons: To enable location you need to open settings. No shortcut2. Hotspot not working properly..3. Connecting with other devices is headache4. Bluetooth transfer not working for Android5. Downloaded file unable to open directly.. first move in file or gallery then use it6. No updates and poor application development because in india most users are Android so developers careless for ios7. Heavy weight8. Make different types of cable so you unable to find anywhere and forcibly purchase f...READ MORE,negative
"Got the product on time. If you are able to spend, go for it. It’s worth of your every single penny.READ MORE",positive
Nice photos & phoneREAD MORE,positive
"Awesome phone no one can beat iPhone. Upgraded from 7 plus 128gb to 13 pro max 128 gb. Battery, camera , Display fabulous.READ MORE",positive
Not being an heavy user the battery last for 2days. The phone is bit thick and heavy in wait. Company should try manufacturing thinner phones with similar kind of specs. Overall the phone is good.READ MORE,negative
"Great phone you all know about it but it’s not handy can’t operate it with one hand in that sense go for a pro model, also facing heating issueREAD MORE",negative
No review needed its appleREAD MORE,positive
Weight can be optimised.Rest is beyond best.Great experience!!READ MORE,positive
