review,sentiment_label
Awesome mobile Thanks flipkart its an amazingREAD MORE,positive
super mobileREAD MORE,positive
It is just wowoREAD MORE,positive
"processor,storage everything is good.Love this phoneREAD MORE",positive
My First Apple product  and Noone can give performance like this.READ MORE,positive
Nice phone.... Thanks Flipkart ??READ MORE,negative
"iPhone 8 Plus it is.Awesome product. Exceeded expectations.Lightening fast delivery. Got it on the same day of the India launch. (Sep 29th, 2017).Thx Flipkart for the complimentary gift , plus a nice message as a token of appreciation and respect for Steve Jobs and Apple. Exchange process worked well for my old iPhone.Overall, a very satisfying experience. Couldn't ask for more.Cheers!!!READ MORE",positive
"Totally Satisfied !!  excellent camera, battery last easily for 1 day , no issues in performance , excellent audio quality and screen resolution excellent gameplay performance .READ MORE",positive
"Unboxing iphones are most satisfying moment... had great experienced.. Was using iphone SE surprised with 8 plus..build quality is very nice and better than iphone 7 plus was easy to bend.. the glass body helps it to reduce..in 8 plusMost i like is portrait lightning, dual stereo speakers, and build quality nice camera nice performance in gaming does not gets heated too quickly and and does not feels like would be heated for too longnice 3D type cinema type dual speakers and even 3D touc...READ MORE",positive
"I am the 1st Desi in Pune to hold iphone 8 Plus.If anyone is interested to know how the 8 Plus performs compared to the iphone 7.Camera is a little better and you notice it for sure. It is a lot better in low lights conditions.SPEED, I was using a 7 and I notice a much snappier Safari and iMessage screens. Part of it may be IOS 11 but pages pop really fast. It is way faster than the original 7.Gold (Pink-gold) looks awesome!!! But is so slick. There are no lines and it looks like a so...READ MORE",negative
Camera nice.    battery perform just ok..  look superb..      because it's a apple🍎🍏🍎READ MORE,negative
SuperREAD MORE,positive
Wow... I am the first person got it in the Bengaluru... very happy.... Phone looks very great.... excellent to use... iphone makes their brand.... ya it is almost equal to iphone 7 plus with some upgradations... worth to buy for gadget lovers... I too like that...READ MORE,positive
I’m using this device from last 1 month the performance was super and battery is super complete day i ll come with heavy usage . Am using through Mobile data even though the really good compare other phone and the camera performance is really superb . Apple as give ear fast charger that’s only disadvantage of the phone over all nice phone . Finally I would like thank to Flipkart for fast Delivery because of big billion day sale they have delivered the phone at 11Pm in that night really hates ...READ MORE,negative
"Iphone 8+ is an amazing purchase. The phone looks uber classy and rock solid.Pros:1) Stunning looks and display - trutone is awesome, build quality is top notch2) Great Camera - take great pics in bright and low light; potrait mode is very good3) Multi-tasking champ - Faster performance thanks to A11 Bionic chip4) loud and crisp speakers - listening music is fun5) supports wireless and fast charging6) ips67 certified water and dust resistantCons:Slightly heavy due to glass backBuy a...READ MORE",positive
This is the most powerful and beautiful phone from Apple. Received today from Flipkart and I will remember the delivery for ever. Thank you ekart for a delighted delivery. Nothing much to say about phone as everyone knows Apple keep its standard high always year on year. I will definitely suggest to go for it.READ MORE,positive
Cons :1) lack of common apps 2) super slow sending photos and videos in whatsapp always showing preparing slowly slowly send the images which is not acceptable. While there other hand mine old 250 dollar smartphone is working super fast in what apps sending images.Pros: 1)High quality software updates like camera upgrade and security patches etc 2)camera really impressive 3) Performance improvement always by through software update 4) touch response super fluidREAD MORE,negative
Charger & phone getting heat while charging.READ MORE,negative
M loving it..READ MORE,positive
Awesome abd Brilliance two words that can completely define my journey experience from the day of launch to the day of delivery !!! Great speed to deliver the product and the time managed with super !!! Iphone launched @ 6pm and i received the device within fee minutes... Happy 10th Anniversary to Apple and Flipkart !!! You Rock !!!READ MORE,positive
This phone is not a original productREAD MORE,negative
Got it for 48000 by the next day. Awesome performance till now. Admirable battery backup. Camera is the key featureREAD MORE,positive
"Very good on Flipkart day sale, super smooth nd good performanceREAD MORE",positive
"Just Awesome! Amazing audio quality, Amazing photo clarity, smooth touch screen, Totally satisfied with the dream phone own. Flipkart delivery was just awesome. Only problem I had was with call volume, where no customer care or Imagine showroom was able assist without proper inquiry. Finally Icare SerCen was able to help for the silly issue I had which was definitely not with the device. ThanksOther backdrop is u got to pay for storage/backup of ur phone.READ MORE",positive
nce but packing not rightREAD MORE,negative
"As usual Flipkart rocks. Well packed and prompted delivery even in NE. Packing was perfect with a 10 th anniversary letter and cool black packing. Also flipkart provide 4 Costers ( AppStore , itune etc) as a pre booking gift, which make the day of a Apple fan. Finally about phone if u r user of iPhone 6sP or 7P than u find no visual difference ( except glass back) so it looks like an old phone. Also iOS 11 is running on all these three sets. Hence if u r using iOS 11 already on your old p...READ MORE",positive
"Flipkart is good on delivery. Product is good and as per the anticipation. However, I just realised that hands free is not working properly. Only left one gets the sound not the other one. I haven't used the hands free for while from the date I purchased. I hope this will in  under warranty and gets replaced with the working one.READ MORE",negative
Awesome Product.. excellent camera and long lasting battery back  especially the potrait mode is rocking ... Correct decision and wonderful smartphonePackaging and Delivery was Awesome.. product quality is superb.READ MORE,positive
My 4th iPhone and a great upgrade from my iPhone 6. I was on the fence regarding iPhone x vs the 8 plus. I did not think the face Id is evolved enough. I like this design and the home button is a subconscious click for me. I am happy with it. Camera is fantastic and the speed of operation is super fast.Lastly Flipkart delivered on the day of launch even though it was Navratri. Kudos to Santosh the delivery person who came and delivered.READ MORE,positive
"Well, first of all thanks a lot Flipkart for providing some of the greatest offers on iPhone 8 series. Moving further, i kinda feel proud to say that I am the first person in Punjab to hold an iPhone 8 plus. The product was delivered by E kart to me meantime the managers over there also took a pic with me as i am the first one in Punjab to get this product.  8 plus is mind blowing! Apple rocks!READ MORE",positive
"Its amazed that Flipkart delivered this product on 30th Sep 2017 (Dussehra) as I have booked this phone on 28th Sep and got the delivery on 30th Morning. Thanks Flipkart for such a great services. Delivered by EKart person with Flipkart Manager, they also took my pics during the delivery.Packing is superb. Phone is also great.Thanks for such a great service and to give special feeling on this special day.READ MORE",positive
"Not going on the specs that is available everywhere, but the performance and camera quality is simply superb you can ditch your basic DSLR for this handy pocket friendly champion.READ MORE",positive
Excellent phone. Feeling excited to use it. Thank you Apple and thank you Flipkart for providing best service. Appreciated.READ MORE,positive
"I switched from iPhone 5s to iPhone 8 plus, and believe me its worth it. Well I din't feel to upgrade from iPhone 5s earlier as you know the kind of quality Apple iPhones have that you don't have to upgrade unless you just can't resist from the new features of latest devices.I know the price wise its too much to spend on just a phone, but you know if you are here and reading my review this means you do want one. I couldn't have bought one if Citibank wouldn't have given Rs 10K flat cash-b...READ MORE",positive
"The best of the last of home button iphones. If you are just into raw power of latest Apple silicon and the best of battery, primary camera and real screen estate this is the device for you. Else spend extra and get the X to enjoy the status symbol but it's still going through baby steps until it becomes perfected in coming generations.READ MORE",positive
"Awesome - always apple !!!Expensive but worth every penny... have been using iPhone since 4s time and got too comfy with iPhone and iOS device and that was one of the major driving factors for me to choose this phone. I couldnt think of non. iOS platform based phone though this is expensive. Ultimately its you and your comfort level can decide which phone actually needed despite other phones have good specs, cheaper etc..dont forget cost to be considered as well .. my opinion wait for some ...READ MORE",positive
"prompt delivery, nice phone, camera, internet, feel has the typical iPhone feel, nice easy to use, simpleREAD MORE",positive
The best product with best price. Almost low price only from FlipkartREAD MORE,positive
Don’t buy from Shreyash Retail Pvt. Ltd. please checkout before buying because they deliver 7 months warranty phone to me I was check IME no. at IPhone storeREAD MORE,negative
Superb phone as all expectationsREAD MORE,positive
"Yeah truly speaking. I have never expected quality service from flipkart . And this is for first time and purchasing iPhone 8 plus . Wonderful phone upgrading from iphone 5 to iphone 8 plus . All functions are working well , no damages , before estimate delivery . Seriously go for its an awesome phone .READ MORE",positive
"Brilliant phone! After using 6S, it took a while for me to get used to to the size of the phone! However, brilliant camera, most beautiful pictures come out of it. And speed- wohoa its absolutely amazing!READ MORE",positive
The delivery experience was excellent! I really think Flipkart is turning the tables here with their ekart delivery service!! And thank you for the thank you note that came with the device... it was a small but very efficient gesture!READ MORE,positive
Except camera & glass back you will find nothing new in the iphone 8 plus & this phone weights 202 grm without case so make sure you are comfortable enough to carry that amount of weight in your pocket...  i had to choose ios so i upgraded from my s7 edeg & loving it ❤❤READ MORE,positive
"Got the beast iPhone 8plus space grey in hand on 1st day itself!! September 29th...1)Battery back up is very good inspite of 4G data being always on, comes for a whole day n more than that too ...2)pictures clarity and perfection none of the other smart phones can beat3)Glass finish at the back gives a royal feel I was having iPhone 6S... so compared to that 8plus has lot of new features coming with iOS11READ MORE",positive
Super Fast delivery by flipkart. A big thank you! the condition of the box the packaging was totally perfect and i was delivered on the same day. according to flipkart i was first customer to get iPhone 8 Plus from flipkart so if really i was or not doesn't matter I AM IN LOVE WITH THIS PRODUCT!READ MORE,positive
I was worried earlier due to reviews provided by other buyers. but I have received a good new brand product with all accessories intact.. thanks Flipkart . u have maintained our trust on u.anyways I salute and respect to those customers who suffered and gave minimum ratings and that made me think to purchase or not from Flipkart.my wife is happy even if I'm  Redmi and android lover . I don't need to mention  pros and cons as it is known to every iphone lover.READ MORE,positive
"I was skeptical before buying this, but Im extremely happy as soon as I got my hands on this device. Great camera, amazing battery ( last more than a day!) and waterproof combined with powerful processing.What else could I have expected to match my MacBook.READ MORE",positive
Amazing phone. Upgraded from 6 to 8+ and super happy to not opt for iPhone XREAD MORE,positive
"While the 8 or 8 plus is no big upgrade from the 7 series, but i can tell you, this is an incredible phone. The built quality is as good as ever, the screen looks even better now. For a first time iPhone buyer, who is ready to shed that extra ding, this is an absolute work house with a lot of beauty..READ MORE",positive
Preordered it and got it on time! Perfect delivery !! Got a call on the previous day to schedule delivery time! And was delivered in less than 20 hours of official launch.. upgraded from the 7 plus to 8 plus. The camera on this is truely awesome and this one supports wireless charging too! The packing was neat and clean. Got a complimentary gift with it!! Thanks flipkart for the wonderful experience .Now waiting for the iphone X pre order to begin!READ MORE,positive
My camera is not working in portrait modeREAD MORE,negative
"Great pre diwali deal for me , best value for money , Flipkart service is amazing . Thank u .READ MORE",positive
