review,sentiment_label
GoodREAD MORE,positive
Nice camera but battery drain fast specially on video recordingREAD MORE,negative
Nice UI and FastREAD MORE,positive
GoodREAD MORE,positive
Performance is really good and camera quality is fineREAD MORE,positive
Just amazing!READ MORE,positive
Thanku filipkart best phone in the world ❤️READ MORE,positive
No words to express the gratitude to Flipkart... Fastest delivery | Open box validation andObviously the phone itself is a different era ..#iPhone 14 | iOS 16READ MORE,positive
Awesome 👍READ MORE,positive
"Best smart phone under this price range compare to other phones in 2023 if you see overall build quality, performance and Camera with autofocus and video action mode are awesome50% extra RAM compared to iPhone 13 and other more features. Best time to upgrade to iPhone 14 . I am so happy See Low light photos are amazing..READ MORE",positive
I used iPhone 12 mini and now upgraded with iPhone 14. Camera quality is awesome.Full day battery backup.Super Retina display with high dynamic range is awesome.In terms of camera and battery life is big upgrade for me.READ MORE,positive
"Damn such a great phone. Camera is really good, battery lasts long enough, super smooth even though its just 60 hz XDR display. Videos with action mode on are insanely stable and crisp.The night mode can take some really good shots jn low light conditions .The whole apple environment itself is so seamless. I shifted from android to iPhone and it barely took any time since I had iPad and a mac already. With a just a few clicks the phone was ready to go.READ MORE",positive
"Amazing picture quality, awesome design, mind blowing display and fabulous performance and specially very handy phoneREAD MORE",positive
Very attractive Must buyLove It❤️❤️READ MORE,positive
Just awesome....❤️🙌😌Display Camera Battery Processor....JUST WOW....✨💗☺️READ MORE,positive
"Be Aware,Don't buy iPhone from flipkart.I recived faulty piece,display doesn't work within 3 days,no option in menu for return of phone and they don't accept other reason....terrible experience..now i have to use faulty phone after repair it..total lost of money..READ MORE",negative
An absolute beast. This is what you expect after paying such amount. Everything is perfect about this phone from build quality to camera to performance. Absolutely worth it.READ MORE,positive
UltimateREAD MORE,positive
Loved it 👍READ MORE,positive
Excellent Product 🥳READ MORE,positive
Great product. However the package box in which phone arrived was not upto the mark. Accepted phone after open box delivery. Phone box was new and sealed.READ MORE,positive
Super camera.READ MORE,positive
"Excellent smart phone, Good battery backup and performance is very good, Good camera quality.READ MORE",positive
Iphone 14 Nothing to say about it.... too Fast to furious... thank you Flipkart 👍READ MORE,negative
awesome build quality and featuresREAD MORE,positive
After a losts of efforts when you get then Just Awesome 😊READ MORE,positive
What a phone.READ MORE,positive
Looking Awesome ✨✨READ MORE,positive
Feels a good machine as first time user of apple.READ MORE,positive
"Best in class in all the aspects. Top notch performance for display, camera and everything.READ MORE",positive
Nice lookREAD MORE,positive
"Absolutely Awesome, Switching to iPhone was not easy but once i started using this phone. I am loving it.READ MORE",positive
