review,sentiment_label
PerfectionThis is a 50inch model1.Colours are the most accurate in this range(you can customize their saturation and make it look like a samsung tv if you want)2.You should see their Motionflow XR feature in person. It can be your only reason to buy this TV3.Google TV is way better than their android interface4.The most underated feature which I think people don't often talk about is this tv's ability to UPSCALE. My god 1080p looks just as good as 4k. No other brand/tv in this range (bef...READ MORE,positive
PICTURE QUALITY 😍😍🔥🔥 SOUND QUALITY 😍😍READ MORE,positive
Thank flipkart for fast delivery and sony for quick installation. 👍.. Initially product looks good as I expected and sound quality to little inferior to 75k available at offline stores.. Picture quality is definitely best compared to others...This is first day review..Let's see it laterREAD MORE,positive
Superb sony is the best always in Tvs....READ MORE,positive
SONY IS SONY.. THAT'S IT 👌👌👌👌Best & Beast in this segmentREAD MORE,positive
Good one after one month of use. Excellent Google TV interface!! Thanks Sony for bringing this Amazing quality product.READ MORE,positive
"Just Wow. I had done a research for buying a Tv, went through all the comments of all varieties options. Eventually, understood nothing can compare to Sony and sought for this 50 inch model. Hence, Brought this TV and trust me, it is mind blowing. Too good of picture and sound quality. Do not even have a second thought. The rate may seem higher, but it is worth every Penny. Excellent and satisfied purchase. Highly recommended.Also to mention, very nice and supportive Installation from Sony ...READ MORE",positive
"Awesome ,these r my best opinion 2buy tv...READ MORE",positive
GoodREAD MORE,positive
"Sony KD-50X74k is best led smart google tv in this augment and best delivery and installation service, Er. Sanjeev YadavREAD MORE",positive
Really great experience so far.READ MORE,positive
Amazing Performance !Timely delivered and fast installation!Mr.Gourav was really good and done his job so professionally!Thank you Sony & Flipkart too for such great offer.READ MORE,positive
"Product i am using yet to know it's features will give rating only after the few months of usage ,but installation guy was not having the idea about how to do a secure installation plus he doesn't had an idea about what's privacy means,Sony should train it's technicians about how to behave during the time of installation... The installation guy asked me for invoice ,as part of installation completion procedure it was not available,then urged me to give the Phone with Flipkart app open ,once I...READ MORE",negative
Performed superb picture quality superREAD MORE,positive
"Nice picture quality and demo and installation done by Mr. Gagan, he was given supirior service and he was explained very nice all tv features and all connectivity thinks was explained very good thank you gagan and Flipkart, about tv thinks I will review later need to explore then I will do review.READ MORE",positive
"Have been using for 3 days now.* Picture quality is nice, 4k videos just play without any glitch.* The Os is smooth, no particular lag, there were few instances it did  had a glitch.* Sound is also pretty good and loud for our purpose.* Initial account settings took some time , I am hoping it's was due to my internet connectivity, as later on it was seamless* Sound is really low when watching channels on the  Tv setupbox , you have to the keep the setupbox volume  and tv volume to 100 in...READ MORE",positive
Such a nice purchase. Value for money. Delivery and installation services is really very fast and appreciated. During Holi festival they are delivering and installed within 2 days. TV picture is really good. Go for it 👍🏻.Sound Quality is too good.READ MORE,positive
Shamin and his team did a wonderful job installing the TV. Sony TV stand apart from the competition and it did wonders. Connectivity was bit slow all in all was truly satisfied by the product and installation. ThanksREAD MORE,positive
Pankaj prajapati installed my tv and he knows about all the parts of this Sony  tv .I'm completely satisfied with this product and installation. 1. Picture quality is awesome .😻2. Connectivity is too good.3. Speaker of 20w output is just good .READ MORE,positive
AwsomeREAD MORE,positive
Upscaling of sd channel not good and needs serious improvement through update motion sensor not workingREAD MORE,negative
Open Box Delivery by Flipkart was very good. Installation by Mr. Jitendra Pradhan (Sony Jitu) was awesome. He's friendly & have very good knowledge about the product. Picture clarity is best. Sound is also up to the mark. Thank you so much.READ MORE,positive
Good picture qualityREAD MORE,positive
NiceREAD MORE,positive
"Great Product . I have being using Sony Bravia Tv (32inch) since 7-8 years. So i was totally satisfied with clarity, resolution of sony. So it made me purchase this one. Using this product since 10 days. I would like point few pros and cons..PROS(1) Absolute premium display (2)4k videos play flawlessly(3)sound also good.(4)All App works without any lag.(5) Google voice assistant button in the remote makes function quiet easy. My mother finds it hard to learn smart TV features , but vo...READ MORE",positive
Every thing is nice but sound must be better.READ MORE,negative
Its a beast. Just go for it without a second thought.READ MORE,positive
"Sonu TV is very good, sound quality is also super, picture is very goodREAD MORE",positive
No words to express.. incredible picture quality is super sound is mind blowing..very nice productREAD MORE,positive
"Picture and sound quality is very good, Best google TV in this price range. Demo and installation done by Mr. Santosh ji from Superior Service was great and explained all TV features very well.READ MORE",positive
Very good Quality product no one beat better than Samsung and LG in side view angles.SONY IS SONY. Excellent picture quality and good tv all featured in one tv.NO OTHER TV BEAT SONY.READ MORE,positive
Ultimate viewing experienceREAD MORE,positive
Picture Quality is Excellent.Internet Connectivity options Installation was Excellently done by installation teamREAD MORE,positive
Nice Tv Sony is always bestREAD MORE,positive
Product is very goodREAD MORE,positive
Overall best Smart TV.READ MORE,positive
"I really wanted to but this tv for my dad and i did that,it was the best decision of mine....the picture quality and sound is very very good...I think there is no need to buy sound bars for this tv ... it's really really good and the installation service is very good,the technician came after the day I received the tv.... Anyway I am so satisfied and happy for my decision to brought sonyREAD MORE",positive
"Nice product, best picture quality, awesome deal on flipkart got this on 45k only. Installation was hassle free. Sound quality is not up to the mark. It doesn't feel like dolby digital sound.READ MORE",negative
Please don't buy this item at all.. just yesterday Installation was done. When i tried to connect Bluetooth devices some times not connecting and some times taking lot of time to connect. Installation team not respond properly as well.READ MORE,negative
Very goodREAD MORE,positive
Sony is sony 😍nothing to say about this tv excellent picture quality and soundREAD MORE,positive
Amazing sound clarity is very beautiful 😍❤️ and picture qualityREAD MORE,positive
Picture quality superb 👍 installed by hasin khanREAD MORE,positive
"Honest review.First thing first, Picture quality is very good especially upscaling and HD channels or 4k videos look crisp and clear with good colour calibration out of the box. It has 6-7 picture mode but the default standard is well calibrated and what I prefer. Sound is clear and very good for rooms upti 15x15ft rooms. For larger rooms you might need external soundbar but again default tv sound sufficient for 95% scenarios.Navigation has been smooth mostly and maybe very minor jitters...READ MORE",positive
4k 60fps recorded by my one plus phone not run on this tvREAD MORE,negative
Tv is really good and the picture quality is great only problem is this tv has too much glare this shouldn’t be problem for a such expensive tv. Other than that everything good boots faster google tv UI looking goodREAD MORE,positive
"Excellent Sony Tv, Nice picture quality ,I like it, thank you FlipkartREAD MORE",positive
Nice And interactiveREAD MORE,positive
This is new TV is giving electric shock in case of contact with metal frame. This is unsafe for house hold use. I did not expect such a poor earthing arrangement from reputed brand like Sony.READ MORE,negative
A good TV with all the features.READ MORE,positive
"Picture is to dark, even in highest brightness quality is not upto mark. Further sound and lip sync does not matchREAD MORE",negative
All are goodREAD MORE,positive
In time instalation by Sony n good delivery by  Ekart . Good response from Flipkart.I am really happy with Flipcart. Once again thank you all especially Flipkart. Dear peoples please go with Flipcart.Thank you.READ MORE,positive
"It's a beautiful TV, that justifies the price. It may not be as flashy as, or comes with a long list of features. But, it got every necessary functionality. Previously I used Motorola Ultra HD and HiSense Ultra HD TVs, both with Dolby Vision/Atmos support. However, this tv, with no Dolby Vision looks better than both.The installation and demo service from SONY was really impressive too. Adharsh from Sony came on the next day and helped me to get the TV wall mounted. He was very helpful, as ...READ MORE",positive
Picture quality is very goodREAD MORE,positive
Excellent TV. Great Installation and Demo by Partner!READ MORE,positive
Recently purchased it's awesome excellent condition and 100% right 👍 product purchasedREAD MORE,positive
Picture quality is great. Google software experience is very awesome. Sound voice is very clear but no bass not suitable for music.READ MORE,positive
Good Android tv no any problemREAD MORE,positive
"The best picture quality, clarity at its best.READ MORE",positive
It's very good ...Nice productREAD MORE,positive
Excellent product experience till now.Service installation also goodREAD MORE,positive
"I ordered on 9th Aug, Delivered on 10 and installation completed on 11th Aug. I am delighted with this purchase of Sony Bravia 43x74K, Picture quality too good for an IPS panel, Sound quality in ok, but that shouldn't affect your buying decision as you can enhance the sound with a speaker.Lots of people have already shared lots of videos about its picture quality and trust me it is truly awesome, you will not regret buying this TV ever.READ MORE",positive
This smart tv is just phenomenal. Great experience on first look be it picture or sound.READ MORE,positive
GoodREAD MORE,positive
"Review of Sony Bravia 50 inch TV.Excellent TV having all the latest facilities, like Google TV, which is nothing but Android TV, Bluetooth, clarity of picture, display of real time on setting up and good sound effect.Though delivery person of Flipkart could not accommodate my request for convenient time delivery, forcing me  to get it delivered to my neighour, the installation from the Sony official was good.As can be expected, good brand and hence no need to write much. Highly recommend...READ MORE",positive
Fabulous Product 🔥🔥🔥READ MORE,positive
Awesome picture great soundInstallation Engineer work timing behaviour is niceREAD MORE,positive
"This tv is really superb, colors are true to life , blacks are deeper , sound quality is amazing too .  Bass is deeper also , one should definitely pick this over  other budget brands and also compared to samsung Very happy with my purchaseREAD MORE",positive
Sound is very good with good clarity and bass and screen quality is superbREAD MORE,positive
Very good tv under the price!And good customer support alsoThe installation was very perfectly and smoothly the installation person teach every single demo and feature of the Sony Bravia! Very neat and satisfied installation!!READ MORE,positive
Good as expectedREAD MORE,positive
Very good tvREAD MORE,positive
Very Satisfied. The overall experience is good. The installation was done quickly on the same day after delivery and they gave us all the necessary information regards to operating this Google TV features. I have decided to go with the SONY as this is a top brand and I knew that I will not regret it after buying this TV.READ MORE,positive
"Great Price for the amazing quality, sound is hood , base lovers might need a woofer system. Installation quick and amazing. Great experienceREAD MORE",positive
Producti is awesome and the picture quality is unbelievable. Sound quality no match.READ MORE,positive
Great productREAD MORE,positive
Dark corners ...READ MORE,negative
Awesome clarity. Everything is good and as expected. Delivery and installation are done as scheduled. Thank you flipcartREAD MORE,positive
No other TV can beat Sony picture and sound quality.READ MORE,positive
GoodREAD MORE,positive
Awesome picture quality... 👍🏻Sony best hai ❤️READ MORE,positive
"Great experience,,,,,value for moneyREAD MORE",positive
Very Nice Sound And Picture QualityREAD MORE,positive
Installation is satisfactory.READ MORE,positive
One star less for flipkart experience. Otherwise sony bravia is good.READ MORE,negative
Nice TV with reasonable price for google TV. Got the product after 3 days of order and installation done next day. Mr. Basudev installed on time so quickly and nicely. The demonstration was also very helpful.READ MORE,positive
This is the best option in the 50 inch segment. We were planning to buy samsung earlier. But we saw the difference in picture quality when we visited a store. That changed our mind.Its worth the additional bucks you pay!!READ MORE,positive
Nice productREAD MORE,positive
"If u want to buy a TV in this range, just go for it without thinking of any other option because it delivers superb picture as well as Sound quality and for most of the user s no need of adding a extra sound bar for audio support. It is awesome as it is from Sony. And Delivery and installation was also smooth and very good.READ MORE",positive
The Delivery and the Installation time was very High of 3 days but the Installation by the Sony Service Center was ExcellentREAD MORE,positive
Very nice 👍READ MORE,positive
