review,sentiment_label
Camera quality is very goodREAD MORE,positive
Really good product but charging adapter should be given by companyREAD MORE,positive
Mind blowingREAD MORE,positive
Thanks to flipkart nice phoneREAD MORE,positive
Speaker and Mike not functioning properly after 6 days of purchaseREAD MORE,negative
One of best camera phone samsug m14Must buyREAD MORE,positive
If u want decent and sturdy phone in low price than go for it love this phoneREAD MORE,positive
GoodREAD MORE,positive
Awesome Phone of Samsung 🥰🥰READ MORE,positive
"Its too good. I always use samsung duento the quality, privacy and memory. But charger should also be given with the new mobile phone.READ MORE",positive
"Its too good. I always use samsung duento the quality, privacy and memory. But charger should also be given with the new mobile phone.READ MORE",positive
It is 6000mah batterySo why my mobile's battery drain so fast I don't use any app in my background 😑READ MORE,negative
Very Nice Phone slightly weighted....READ MORE,positive
Awesome product👌READ MORE,positive
"battery drain too fast. having over heating issues. overheated in a few minutes of use. camara quality is poor. and the worst part is the flipkart replacement policy. I placed a replacement order thrice, but the seller was rejected. Now, I am using this phone with overheating issues. Please don't buy. or you can buy from another platform whose replacement policy is good. otherwise you will face the same problem.READ MORE",negative
This phone is osm nd the battery is best 48 hour  batterybackup no lag issue no heating issue really phne is goodREAD MORE,positive
Weight is over. Other charger is not suitableREAD MORE,negative
Awesome product.READ MORE,positive
This mobile Calling problemREAD MORE,negative
Best product at this price range.READ MORE,positive
Good product 👌READ MORE,positive
Nice m14 5gREAD MORE,positive
Awesome mobileREAD MORE,positive
Love this product in this price category but there must have to add charger in the box. Because original samsung charger cost around 1299.READ MORE,positive
Worst experience thise product note: not giving charger adaptor (c to c type cable only)Charger speed 2:30hrs very very worst 6000ah battery just telling not worth Not giving two'daysLight use used I'm coming just one day full full I never reffer to any one Because emargency purpose or turing not suitableTotalli worth less 16k mobileREAD MORE,negative
Value for money at this price point.Good battery backup and elegant design Processer is fast. Design is goodFront camara quality can be increased more.READ MORE,positive
1.Good for regular and normal use. 2.Camera quality is average.3.Battery backup is very good.4.My suggession to samsung at least provide charging adaptor in this price.5.Overall phone is good and for normal user.READ MORE,negative
"Only one thing is best, that's battery. Other thing like camera, performance is average.READ MORE",negative
Communicaton not clear all callREAD MORE,negative
best phone under 15KREAD MORE,positive
It is good phone under 15k if you are looking for a smartphone to do medium taskIt has a good battery backup as it last whole dayIt's processor is good but not for gaming You should definitely look towards it if you want phone under 15k for normal taskREAD MORE,negative
Heating problemREAD MORE,negative
Best mobil best performance  good cameraREAD MORE,positive
NOT BADREAD MORE,positive
Overall best phone under this price.READ MORE,positive
GoodREAD MORE,positive
Basically the same version as my M12 just the difference is of processor and camera.They gave 50mp camera instead of 48mp but removed one camera 😅....The screen refresh rate is as smooth as butter with 90fps but for battery's longlibity I use the advisable 60fps and the phone runs smoothly in that too. ❤️READ MORE,negative
performance  of bettery is very poor...READ MORE,negative
Awesome phone 📱READ MORE,positive
Samsung galaxy M14 5G mobile is over heating when use only 10 minutesREAD MORE,negative
"Every thing is good enough for this price range I have noticed a problem that on first call ,voice break too much sometimes no voice will transferBut at that time cut the phone and redial it work goodREAD MORE",positive
Perfect phone at this price. Everything feels good in this phone. Other than camera is missing ultra wide angle everything is prefect at this price.Build is very sturdy..READ MORE,positive
Very Fat mobile screen problem after only 9 days. Very bad mobileREAD MORE,negative
Not satisfiedREAD MORE,negative
"At this price point, one should really consider buying it. It is worth it.READ MORE",positive
Hanging problem many times in a DayREAD MORE,negative
Very slow phone plz don't buy anybodyREAD MORE,negative
Good productREAD MORE,positive
Nice colour 👌READ MORE,positive
Overall awesome phone with pocket friendly priceREAD MORE,positive
Nice product.. battery works well.. sometime it hangs a little bit..READ MORE,positive
Waste of money😥 Heating Issue in very normal use and it hangs or in 60 hz refresh rate very bad. It's okay in 90hz refresh rate. I'm not satisfiedREAD MORE,negative
Phone are hanging too much. Some application are opening very slow.READ MORE,negative
Very bad 😞READ MORE,negative
"Despite different drawbacks, the product is good. Different aspects are as1. Battery: Excellent battery backup; for medium uses like casual browsing it provides 2 days battery backup (based on self-experience). Company provides only C2C cable, C-type power adapter have to purchase.2. Display: From best of my experiences, display quality is very good on 15K budget.3. No heating problem faced till now (after using 10 days)4. No lagging problem faced till now (after 10 days)5. But I am not ...READ MORE",positive
Verry bad phoneREAD MORE,negative
It is overheating even it is used a whileREAD MORE,negative
Best phone and fast delivery to be ... Quality so goodREAD MORE,positive
SatisfiedREAD MORE,positive
Samsung M14 phone very nice.READ MORE,positive
Good phoneREAD MORE,positive
Good productREAD MORE,positive
A good phone 📱READ MORE,positive
"Good 5G phone on the Price range,Thanks flipkartREAD MORE",positive
I am using it till one week and found that it is best mobile in this rangeREAD MORE,positive
Nice phone but the size of the phone large i request you(samsung) to manufacture a phone in small size 🙏🏻🙏🏻 it will help you in maximum sale of your productREAD MORE,positive
While using the phone overheating entire phone.READ MORE,negative
GoodREAD MORE,positive
nice product but one point is bad is in the box you don't have provide CHARGER with the mobile by the SAMSUNG .READ MORE,negative
:) Camera good :) Battery capacity large but:| Battery performance not good:) 5g working good:) Back design 👍:( Front design 👎 bcoz of notch:( Speaker good:| Display Average not goodREAD MORE,negative
Wow this is superREAD MORE,positive
Network problemREAD MORE,negative
No charger worstREAD MORE,negative
Just wow baby ....😘😘Galaxy barand😈READ MORE,positive
mobile is good . but we didn't get adapter with this setREAD MORE,negative
GoodREAD MORE,positive
Best for budget phoneREAD MORE,positive
Nice phone.👍READ MORE,positive
to be very honest camera is very nice..but when it comes to battry backup...not goodREAD MORE,negative
Very nice lookingREAD MORE,positive
Ok hieREAD MORE,positive
Very nice and beautiful of this product value of moneyREAD MORE,positive
Phone is good when it comes to basic day to day process. This phone does not have features of amoled displays yet the display looks good. No issues noticed so far. 5G speeds are yet to be observed. 128GB as internal is ample space. This is a value for money phone. 😌READ MORE,positive
Very nice Samsung galaxy m14READ MORE,positive
Good to useREAD MORE,positive
To wait And little bit lagREAD MORE,negative
This is about Flipkart service. Flipkart sent me a used mobile. I ordered a Samsung galaxy M14 5g but Flipkart sent me old mobile instead. Samsung galaxy M14 5g I received is activeted one month agoREAD MORE,negative
Very nice battery and networkREAD MORE,positive
good workable phoneREAD MORE,positive
Everything is going well but charger adaptedREAD MORE,positive
NiceREAD MORE,positive
GoodREAD MORE,positive
Excellent 👌👍 thanksREAD MORE,positive
"Awesome Mobile,Value for money but better than giving adapterREAD MORE",positive
Phone good condition But not available screen cost option Plz give option samsung managerREAD MORE,positive
Very poor camera mobileREAD MORE,negative
