review,sentiment_label
"Superb smartphone for this year. Samsung trustable series is (A) series. I would like to suggest to Samsung all parameters are excellent like colour, screen, back camara, performance, weight and need to increase battery and front camera.I recommend this smartphone to all Samsung lovers.Smartphone of the year goes to Samsung Galaxy A series.Regards,Sushant TiwariREAD MORE",positive
GoodREAD MORE,positive
Price is too much high....READ MORE,negative
Very worst experience. Display not working in 20days only very disappointingREAD MORE,negative
Excellent phone with amazing camera features and outstanding performance .READ MORE,positive
Samsung galaxy a33 best product thank you Flipkart best discountREAD MORE,positive
"Very good phone with this price range good camera,  decent battery, amazing display everything I just love about this phone....READ MORE",positive
"Great design and comfortable to hold. Display, battery life, and overall usage is good. Fingerprint scanner works sufficiently good. Con: Exynos processor is not up to the mark. Slight lag during multitasking even with 8gb RAMREAD MORE",positive
Overall for daily use the phone is good. Hand on experience is nice. Feels comfy to hold. No comments on display just 💯 samsung never disappoint in case of display. Camera quality is good.Charging is fast. Samsung need to give little bit more power full processor in this price range. Overall 7/10READ MORE,positive
Iike itREAD MORE,positive
Good qualityREAD MORE,positive
"Heating issue, samsung pay mini is there forcefully, not value for money phoneREAD MORE",negative
Nice A33 5g Camera average  performance battery backup Display  Better 👍READ MORE,positive
like it.READ MORE,positive
Awesome mobile very goodREAD MORE,positive
Very good phoneREAD MORE,positive
It's really worthyREAD MORE,positive
As per my requirements it meets all expectation.READ MORE,positive
Beautiful design.READ MORE,positive
Nice and good phone.thanks samsungREAD MORE,positive
Mobile over heatingREAD MORE,negative
"One of the most under rated phone in the the market, excellent phone for non gamers and executive class users who want to use there phone for profession and not for gaming. But don't expect offer and discounts from samsung 😤☹️ like Chinese brand phoneREAD MORE",positive
NiceREAD MORE,positive
Samsung's typical A series experience. Camera could have been better. SometimesREAD MORE,negative
Very Slow phone. After 25 days phone tuch problem. Please do not buy.READ MORE,negative
GoodREAD MORE,positive
Bad qualityREAD MORE,negative
Great buy!!READ MORE,positive
Good to use theREAD MORE,positive
GoodREAD MORE,positive
Good processing but battery backup is very badREAD MORE,negative
"Awesome 👌,  nice colour very good performance,  thanks to flipkart...READ MORE",positive
Happy Right now but hopefully not hang samsung againREAD MORE,positive
Good 👍READ MORE,positive
NiceREAD MORE,positive
AwesomeREAD MORE,positive
GoodREAD MORE,positive
Average phone at this range during charging phn gets heating issue camera is not goodREAD MORE,negative
Good productREAD MORE,positive
Very good experience with the product receivedREAD MORE,positive
Very goodREAD MORE,positive
Bad system because there is no charge with itREAD MORE,negative
Finger print lock not working properly other than that mobile is good.READ MORE,negative
This mobile is very very spl..and updated versionREAD MORE,positive
BadREAD MORE,negative
"Owerhiting,  batry is not working properly very poor service this productREAD MORE",negative
Osm working super better option 👌 a series N Nice camera lens 👌 good clarity pics N video quality 👌 👍READ MORE,positive
Not so nice mobile there is no 🎧 facilities and not availableREAD MORE,negative
Camera very bad...READ MORE,negative
NiceREAD MORE,positive
GoodREAD MORE,positive
Nyc ProductREAD MORE,positive
By feature this phone is poor very poorREAD MORE,negative
"Performance is very low, battery drains very fast.. Camera also not good as expected, slow performanceREAD MORE",negative
Not goodREAD MORE,negative
GoodREAD MORE,positive
Very Awesome Phone.READ MORE,positive
One of the best phone inside this budget with 48 ois and ip 67 rating 4 android updates 5 year software support only concerned about durability  as seen in few videos that it fails to pass drop test.READ MORE,positive
Wrost mobile And Dont but online ProductsREAD MORE,positive
This product is absolutely best🔥READ MORE,positive
This mobile was looking good and handle very easy battery backup not good .10days before I purchasedREAD MORE,negative
Worst totally worst experience with FlipkartREAD MORE,negative
OkREAD MORE,positive
Good productREAD MORE,positive
Samsung should given NFC and AOD support at this price range. Otherwise phone is good.READ MORE,negative
All goodREAD MORE,positive
Nice phone but adopter is not availableREAD MORE,negative
Good PhoneREAD MORE,positive
Good 👍 phoneREAD MORE,positive
Very good jobREAD MORE,positive
Nice phone awesome mobile must buy it.READ MORE,positive
SupbREAD MORE,positive
90% Very goodREAD MORE,positive
Loving productREAD MORE,positive
It's a great product and my daughter is loving itREAD MORE,positive
Value for moneyREAD MORE,positive
Good productREAD MORE,positive
Great productREAD MORE,positive
I love ❤️ samsung  mobile......READ MORE,positive
SuperREAD MORE,positive
NycREAD MORE,positive
Nice mobileREAD MORE,positive
NiceREAD MORE,positive
Good phone👍READ MORE,positive
Good product and service 👌 👍 👏 🙌 😀 😊 👌 👍 👏 🙌 8READ MORE,positive
Nice phoneREAD MORE,positive
AwesomeREAD MORE,positive
Ok good device worth for the moneyREAD MORE,positive
Super phoneREAD MORE,positive
Excellent device💪READ MORE,positive
AwesomeREAD MORE,positive
GoodREAD MORE,positive
Loved the phone very muchREAD MORE,positive
Good mobile phoneREAD MORE,positive
SupperREAD MORE,positive
Mobile phone camera Mobile phone wasteREAD MORE,negative
Samsung  a33 5g set very waste flipcart company third class product sell.READ MORE,negative
Just after the one month it's started giving problem. It started hanging in between.READ MORE,negative
Wire Headphone not Available.. Tamil voice input not Available...  Internel Process take 40GB/128GB... Just Normal Phone.. Not fullfill Expection ... Price only Expensive...READ MORE,negative
Heat ProblemREAD MORE,negative
AwesomeREAD MORE,positive
Hang problem 😢READ MORE,negative
READ MORE,positive
Just after the one month it's started giving problem. It started hanging in between.READ MORE,negative
Super phoneREAD MORE,positive
Dont buy this product through flipkartREAD MORE,negative
Worst ever... Not water resistant.... And charging post damaged within 6 months cause of sensitiveREAD MORE,negative
Nice pickREAD MORE,positive
GoodREAD MORE,positive
PerfectREAD MORE,positive
Battery parformance and camera Quality is bad...READ MORE,negative
NiceREAD MORE,positive
