review,sentiment_label
Nice cameraREAD MORE,positive
"Battery is 5volt and 1.55 amps so that charging time is up to 4 .00 hrs, this is only 7.5 watts charger  please don't  encourage  this productREAD MORE",negative
Very good 😊👍READ MORE,positive
Nice product 👌...natural view is amazing 👏READ MORE,positive
Overall good smartphoneREAD MORE,positive
Performance super this product is worthREAD MORE,positive
"Nice battery backup, good design and display and also a okay performance Ram|Rom is ok too.Phone is good if you compare to value-for-money 👍READ MORE",positive
Product looks good but the case is of low quality. Display is blur and phone gets heated very fast. Not really fast while scrolling and lags.READ MORE,negative
Excellent phone made in India morethen 5 start ratingREAD MORE,positive
Tipe -C battery 🔋 best calling super very nice 👍👍👍👍👍🙂🙂🙂🙂🙂 good 💯💯💯😊😊READ MORE,positive
Better than experience.I'm Samsung user😀😀READ MORE,positive
Thank You So Much FlipkartREAD MORE,positive
MOBILE ok but camera not goodREAD MORE,negative
Budget product phoneREAD MORE,negative
Nice product 🎉🎉READ MORE,positive
Nice product from Samsung..for elderly or guys who's multitasking is comparatively less...overall performance is good in this range....recommended 👍READ MORE,positive
I got this mobile on time only.I got good conditioned items only.Mobile getting charging is very very slow.Battery backup not verified yet. I'll give one more review after 1 monthREAD MORE,negative
Phone is good if u compare to prizeREAD MORE,positive
"F04 is a very basic Android phone and will easily suit anyone with normal usage like call, texts, UPI, normal tasks. Gamers shouldn't consider this phone. The battery lasts more than a day. Got Android 13 update. UI is very friendly and easy to use with lots of handy features and shortcuts. Overall a descent budget Android phone.READ MORE",positive
Nice phone and good battery life👍🏻READ MORE,positive
Value for money and budget phoneREAD MORE,negative
Amazing performance. Camera is good.. But this photo editing on this Samsung Galaxy f04READ MORE,positive
Very nice product 🥰READ MORE,positive
Nice budget friendly phone 📱👍READ MORE,positive
Best product and paisa vasul 👍👍READ MORE,positive
Worth it in reasonable priceREAD MORE,positive
"Very basic phone, lacks power as chipset is major drawback. Rest are good. Can be used for 1yearREAD MORE",negative
"Phone is OK...Been using it for the third day, no gaming but the battery drains quickly. Too quickly for a new phone.READ MORE",negative
Nice product good colityREAD MORE,positive
Super brand mobile Samsung galaxy f04READ MORE,positive
Very good produt and thanks to  flipkart teamREAD MORE,positive
Very very slow process I hate it waste of moneyREAD MORE,negative
I have purchased this product on Feb 15 and faced battery issue for that I have raised two times but not resolved charging is taking around 5 hours worst service from Flipkart side It is bad experience for mePlease try to avoid purchase phones from  FlipkartREAD MORE,negative
Heating problem when changed never buyREAD MORE,negative
GoodREAD MORE,positive
"Performance is average, camera quality not good.Budget phone with average performance.READ MORE",negative
Heating problemREAD MORE,negative
Samsung is best Normal use Best the phoneREAD MORE,negative
verry nice phone i like it this phone verry best performence the phone storage is best and phone not laughing that's reason i give 5 star ylto this phoneREAD MORE,positive
Nice 🙂READ MORE,positive
"I bought it for my mom whose old phone was about to go dead. This was only phone with fastest delivery option. Got the delivery within 24 hours. Misery starts from there. The phone is extremely slow, the camera, processor, display nothing is up to mark. Chinese phones in the price range do much better. The product took more than an hour for initial setup, it took a very long time to  even connect with wifi. The screen goes non responsive very often, phone hangs. I raised a complaint for retu...READ MORE",negative
I like to this productsREAD MORE,positive
Good oneREAD MORE,positive
Yeh it's too good as price and thank you Flipkart for delivery in 12 hours 🔥🔥READ MORE,positive
Very very very very bad phoneREAD MORE,negative
Nice mobileREAD MORE,positive
"Waste mobile don't buy it. Heating issue, slow charging, Waste camera, worst performance. Don't Waste your money ⛔️⚠️READ MORE",negative
Poor camera qualityPoor performancePoor displayPoor sound quality.Batter to purchase chinese phoneREAD MORE,negative
"This phone is average of Camara, battery life is very good, display is good.On and average budget phone.READ MORE",negative
😊super Happy Samsung galaxy F04READ MORE,positive
Good product according to price but the camera quality is not so goodREAD MORE,negative
Display is okayish but touch is good. Processor seems fine. Overall look is average. Sim tray is too much delicate like a paper so chances of break easily. features are fine as per pricelist.But Camera id pathetic specially Front is worst back is of low quality. overall fine as per price point but Camera could be way better.READ MORE,negative
GoodREAD MORE,positive
BestREAD MORE,positive
Campaire  prize to goodBut phone  charged  in  4 hrs is to long time Without confirmation my return request rejected my issue not resolvedREAD MORE,negative
Best price best mobileREAD MORE,positive
After more than a couple of week usage of my Galaxy F04 (SM-E045F/DS) 4GB-64GB. I can say it's Samsung's entry-level smartphone regarding its Price and Features. Here I list out my observations.1)This device use PLS LCD as Display Technology which is quite different from Other competitors (IPS LCD). PLS screens offer 15% more brightness which is true.2)There is FALSE TOUCH Problem especially when scrolling. Confused by the way the cause is due to One UI (software) or Touch Screen itself. A...READ MORE,negative
"Don't buy thise device, over heating and low performance, only brand name but no brand quality.READ MORE",negative
Not goodREAD MORE,negative
Very very nice phone I liketMa Sha AllahREAD MORE,positive
A very good budgeted phone launched by Samsung. Very user friendly phone as I have gifted this phone to my father and he can use it very easily. UI is very smooth. I really liked the phone.READ MORE,positive
worth that F04... Good product Otherwise definitely I tell delivery people  behavior very well...sound and camera Quality ok not bat this costREAD MORE,positive
This phone is too good in this range .... overall satisfying phone  you can buy itREAD MORE,positive
Battery performance is very poor.It exhausts very quick and not upto the mark in consideration of 5000 mah.READ MORE,negative
"1. Performance is not so good 2. Display has like some ghost touch issue (automatically do something)3. Charging speed is slow4. Battery is very good, no idle drain5. Camera quality very poor, specially after photo processing photos become worst-Main problem in this phone is worst processor.READ MORE",negative
This mobile is good looking and Beautiful phoneREAD MORE,positive
