review,sentiment_label
Nice mobile but over priced. Cost of this mobile should be 21-22kREAD MORE,negative
"PHONE is good.Looks superb and beautiful. Good buyI have seen many videos of proc and cons but according to me the best part in this phone are1. Elegant look. It's body is of plastic but very premium quality, back part is amazing with camera part looks like S232. Excellent Display. 3. 4K video recording. 4. Good battery. I bought portronics adapter for Rs 450.5. Waterproof in this range. 6. Speaker output is amazing and gives good sounds and effect.  Also has equalizer. 7. Split sc...READ MORE",positive
"I received this product today. Here is my 1.5 month use reviewPros- Display- Photo (but you need to make proper settinging)- Premium design and built- Battery seems good to my kind of useCons- Price is little high, keeping it around 22-25k would be great.- samsung is not giving any features with the switch app to get backup restored from other android devices except samsung and ios. You have to use third part apps.- Slightly bulky in design and slippery surface.- no inbox adapter ...READ MORE",negative
Happy purchase 👍😄READ MORE,positive
"The Galaxy A34 5G is a meaningful upgrade over its predecessor that cuts unnecessary parts and improves in just the right areas to transform into a well-rounded phone for its price range. Its strongest characteristics are without a doubt the amazingly long battery life and the long software support, which is not standard for the mid-range market. In other words, if you are searching for a phone that would not break the bank and nevertheless last you for 3 or 4 years, this is a great option.P...READ MORE",positive
Best phone under this price .Camera 👌READ MORE,positive
Best amoled disple and very very nice mobileREAD MORE,positive
Using this phone since almost 3 months. And after I would say it's best phone at this price range.1. Camera quality is good on this phone. Details coming inside the photos are natural. 2. Battery backup is decent I would say not that much good but it's giving you good Battery backup. Also if you're using in power saving mood Battery draining is very low. 3. Charging time is good.4. When I played BGMI on this phone there is no lag and also we can play smooth graphics with extreme frame r...READ MORE,positive
Nice Product very nice 👌READ MORE,positive
"Hello guys, whoever  seeing  this  I am saying truth. The phone is great  camera battery design everything  is good. You can't  find any flaw in this phone. The people who are taking about water drop notch it's actually  better than iPhone. Speakers  are great  all in all 5 star from my site. You will not regret  evn 1% after being this.READ MORE",positive
Best quality 👌READ MORE,positive
"Battery is a big concern in this, hardly 14-16 hours in normal to medium usage. Every other things is as great as samsung always have.Hoping some update will fix the battery issue atleast to 24 hours.READ MORE",negative
Nice  mobileREAD MORE,positive
One of the Good mobiles in this price rangeREAD MORE,positive
"Since I m using this nw Samsung galexy A 34 5g mobile phone last 10 days, it is unique and fully satisfactory ,awesome product. Flifkart guy Mr.Ritesh Mahajan is very helpfull and cool  corporative  knowledgeable person as to buyback old  phone and deta transfer to nw phone, Full marks to him, phone and Flifkart, ThanksREAD MORE",positive
It's just first day review..will post/edit my review after one month usageREAD MORE,negative
I like performance and camera also design 👌READ MORE,positive
NiceREAD MORE,positive
So Much 😍READ MORE,positive
Water resistance is superb 👌READ MORE,positive
"After use 1 week the mobile camera is super, and mobile is using is better than other mobiles, but cost is little higher and battery is not get to one day other wise mobile is superREAD MORE",negative
SatisfiedREAD MORE,positive
"Camera goodBattery goodDisplay very good exilentParformance daily uses good but this mobile is not for gaming (fully heating issue, laging problem)READ MORE",negative
Nice mobile phoneREAD MORE,positive
Good Phone...Premium in hand feel.... Battery is slightly drain fast ... Other spec are great  ...READ MORE,positive
GoofREAD MORE,positive
Super product by SamsungREAD MORE,positive
"Product is very nice 👍 bhai me you tuber hu or Mane lagbhag 5 mobile kharide but sabse best ye phone hai , camera 📸 ,bettry, and other......READ MORE",positive
Been using for a month* Display is the best* Speakers are too good. Best for multimedia usage  because of the display and speakers. * Battery lasts upto a day for medium use. But          battery drain is there. Charging is on the slower side. * Phone heats while playing a medium game for 15 minutes and also after 30 minutes of continuous heavy usage.* Processor is okay-ish. Had felt some discomfort  here and there.* Camera too is okay-ish. After processing the image  quality certainly ...READ MORE,negative
Heating problemREAD MORE,negative
Camera quality awesomeREAD MORE,positive
Good Phone in this Budget.Overall phone is very good.nice camera and battery.Very good Display.READ MORE,positive
BetterREAD MORE,positive
Nice phREAD MORE,positive
Reviewing after 15 days of use.Overall performance is good.Battery is one day use if you are not playing game.Screen and sound is awesome 👌. Camera is great if you click near objects.Very hard to find tampered glass. Still I am not able to get even in karol bag it's not available. Phone is little broader then other phone.Overall 3.7 🌟 out of 5. It's because of its camera n battery.READ MORE,negative
It's really really awesome phone or features..😍READ MORE,positive
Phone was fantastic but camera was not satisfied. Overall Display and look very niceREAD MORE,negative
"Don't waste your money, battery is draining too fast. Useless product🤬🤬🤬🤬READ MORE",negative
looking goodREAD MORE,positive
Best quality and designREAD MORE,positive
Best combination of price and performanceREAD MORE,positive
Plz don't purchase this mobile I have only 2min check in mineral water but both sound badly not working. And finger lock is very bad almost 4 or 5 time use then work.READ MORE,negative
1 star less because *No. charger included and original charger price is   1500-2000.*Battery backup is average *Camera is good but its not stable if you move phone while taking photo then its capture blurr picREAD MORE,negative
Good phoneREAD MORE,positive
Good 👍👍👍READ MORE,positive
Best this price  rangeREAD MORE,positive
