review,sentiment_label
Best quality and Camera quality 🤩READ MORE,positive
Excellent 💝💝💝💝💝💝READ MORE,positive
Awesome 🥰READ MORE,positive
SuperbREAD MORE,positive
Very good productREAD MORE,positive
Nice mobileREAD MORE,positive
"Good phone, 5g speed is good and nice colour output. Loved itREAD MORE",positive
Overall very nice phoneREAD MORE,positive
Nyc productREAD MORE,positive
Overall good product as it is new .READ MORE,positive
Very good productREAD MORE,positive
OkREAD MORE,positive
After 2 months the finger print sensor is not working. Bad Quality product.READ MORE,negative
Voice quality is not goodREAD MORE,negative
Veryyy niceREAD MORE,positive
Nice mobile under 20k...READ MORE,positive
Nice and perfect phone in this prize.READ MORE,positive
GoodREAD MORE,positive
SuperREAD MORE,positive
Camera quality not goodREAD MORE,negative
Best in the market.....easy to use.... worth every pennyREAD MORE,positive
Very goodREAD MORE,positive
GoodREAD MORE,positive
GoodREAD MORE,positive
GoodREAD MORE,positive
Its very good productREAD MORE,positive
Nice phoneREAD MORE,positive
NiceREAD MORE,positive
Nice productREAD MORE,positive
GudREAD MORE,positive
GoodREAD MORE,positive
FantasticREAD MORE,positive
Very good productREAD MORE,positive
