review,sentiment_label
super performanceREAD MORE,positive
excellentREAD MORE,positive
Just I love this one...READ MORE,positive
Absolutely stunning productA must buy phone...worth the wait and money.READ MORE,positive
"Great phone. Performance is good. Camera could be better... Colour reproduction is very bad. It is very much over saturated... Also edge detection is poor.. Speaker is good, Dolby supported. HDR playback is supported.READ MORE",negative
osm camera😍😘😘READ MORE,positive
actually value for money wuth awsm camera.love itREAD MORE,positive
superb mobile I loved itREAD MORE,positive
excellentREAD MORE,positive
"I ordered oneplus 7 mobile on flipkart, gave me oneplus 6T mobile. Flipkart ones don't change that. Beware of Flipkart. Flipkart is cheating. Don't buy on Flipkart.READ MORE",negative
one of the best Mobile I have ever used ??READ MORE,positive
"Awesome. camera very good,face unlock system work quickly, performance outstanding and fast charging. I like this phone.READ MORE",positive
Awesome Mobile....Got it for just Rs.28240...READ MORE,positive
amazing phoneREAD MORE,positive
I am happy with the performance of this device everything is much better than other phone at this price ..first I ordered iphone 7 plus but due to someone's advice i purchased this OnePlus 7 bhut mst hai bhai kisi cheez ka kami nhi hai ish phone m. battery and sound quality no doubts camera quality issue has been solved after update.READ MORE,positive
very good phone Amazing phone I never seen before very smooth working thanks for dasara sale on Flipkart because do not have cash on delivery on this product but the Flipkart avilable  for this opportunity to take a this thank you flipkart...READ MORE,positive
"just buy it, awesome camera and performance beast.READ MORE",positive
Superb one 😊😊😍😍🤘READ MORE,positive
"Price is bit on the higher side compared to other Chinese brands, but the quality of the product is the differentiator...camera is superb in case you enjoy taking lot of pictures...READ MORE",positive
best phone totally loved itREAD MORE,positive
"Amazing features,wow😍😍😍READ MORE",positive
"nice camera, go for it... 😍😍😘😍😍😘😘READ MORE",positive
everything in one plus 7 . 😎😎😎😎READ MORE,positive
Happy😊READ MORE,positive
okREAD MORE,positive
"Great value for money! I've been using this mobile from last 3 months and I am very much impressed with it's performance, battery life and hardware.Few things i like about one plus 7 are:1. Camera quality is very good. Even when you zoom in, the pixels and clarity of the image remain same.2. Good display and sound, it offers Stereo speakers on top and bottom which gives you a Stereo effect while watching movies or videos. It comes with Dolby surround sound :) 3. It is really fast and ...READ MORE",positive
performance decent enoughbattery decent with fast changingcamera needs to be improve via softwareREAD MORE,positive
It is Best Product of OnePlus i Seen Ever ❤️READ MORE,positive
Good one in price rangeREAD MORE,positive
Phone is Super one  but Battery life is lessREAD MORE,negative
"If I on the adaptive brightness, it is not adjusted as per the requirement. it is very full in side the houseREAD MORE",negative
goodREAD MORE,positive
nice capture picREAD MORE,positive
amazing  camera  view  and  best  phone  of  this  .nice  productREAD MORE,positive
OnePlus superbREAD MORE,positive
Using since November 2019. No lags or any complaints as my only expectation was long term support for the latest processor. Camera perfomance is awsome in its own way. Battery lasts a day with dual 4G mode on and moderate usage.Heats up while charging (since its dash charging) and while using under sunlight. I use an extra fan while charging to avoid the extra heat which will increase phones life. Avoid chariging and using the phone.Charging time is fast . Like 20-90 % before i finish...READ MORE,positive
Battry very fast drainREAD MORE,negative
awesome mobile by one plus .good camera picture quality and displayREAD MORE,positive
I had ordered one plus 7 and i have got a used oneplus 7 and it is filled with the data of the previous owner . This is clearly fraud.READ MORE,negative
Awesome phone... Good in performance. Great cameraREAD MORE,positive
SuperbREAD MORE,positive
previous one plus phone box involved type c  ear phone connector...it would be nice if you include that tooREAD MORE,negative
nice productREAD MORE,positive
"I bought this product from Flipkart and feeling confused  about this phone. When i unboxed it, i found it in very dusty condition, also there was tempered glass already found on screen. I don't know whether this is already used. Screen quality is not so good as i still find my existing one plus 5 is better. I don't this you should go for this product.READ MORE",negative
its an used or old productREAD MORE,negative
good but price is overREAD MORE,negative
The real Beast.ProsSmooth & Bigger Display (AMOLED)Great Battery Life (7 to 9 Hours Screen on time)Great Camera (OIS)No Lags (Oxygen OS)Value for moneyConsNothingVerdictGo for OnePlus without any hesitation.READ MORE,positive
