review,sentiment_label
the product is very good.. i lov itREAD MORE,positive
good product...READ MORE,positive
Awesome ..READ MORE,positive
Awsom phone broREAD MORE,positive
good productREAD MORE,positive
best phone and delivered timlyREAD MORE,positive
After using 3 years mobile review. Excellent & Awesome Mobile fully I love it mobile don't wait take it perfectly suits everyone very stylish and operating and touching is supper.READ MORE,positive
Luv❤ the phone..It's amazing experienceREAD MORE,positive
"Purchased at BBD @2016 Oct. After 5months of use, Found Good/Bad points in it:Good Points: 1. Slim2. Handy3. No virus problem4. No heating ( just during charging nominal heating goes, bearable)5. Smooth playing of game (Asphalt 8)6. Best Camera in videos and photos (Not good for low lighting pics)Bad Points:1. Pics are not good in low lighting.2. Storage problem, i purchased 16gb but actual it gives 12/13gb and after 3/4months i just left with 1/2gb. needs to transfer in pc or some...READ MORE",negative
tThe phone feels very premium and smooth and steady ...the camera is decent it takes very good pics at daylight front cam is OK!! Build quality is superb overall good phone with top brand feel 🤩🤩🥰READ MORE,positive
Flipkart delivery to good..Apple 6 it's a nice phone... but low light camera quality is not good which front camera..touch and display good..battery capacity is not good....READ MORE,negative
awesome productREAD MORE,positive
Thanks Flipkart for amazing service and u make my Diwali more special keep it up thank u and love u...READ MORE,positive
i like this modelREAD MORE,positive
it's a very fantastic product I love it.READ MORE,positive
It's a great phone...and right occording to the money...READ MORE,positive
nice lookREAD MORE,positive
Apple nver disappointed it's quality & packing & mobile is value for moneyREAD MORE,positive
Super phoneREAD MORE,positive
"I bought it using my credit card. And trust me its super safe.I asked flipkart to deliver within 3 days. I got the product exactly within 20hours.Seller SuperComNet gave me fresh unit with a manufacture date of OCT, 2016.I checked with MacIntel Solutions. The unit is manufactured for Indian Buyers. 100% Genuine.Cheapest price on Flipkart. Nothing like it.I am an apple user. I restored all data, apps, contacts, texts from my previous phone (Iphone 4S) into this baby. And started using i...READ MORE",negative
I love this phoneREAD MORE,positive
"Well ... This is my 4th iPhone. Owned 4s, 5s, 6 and also 7 .. I checked the IMEI before opening the phone seal. And yes.. it was genuine.Anyways.. I am not here to talk about the phone.But, Happy with the blazing fast delivery. Seller : SuperCom - Thank you.Flipkart - I am very happy with your logistics.READ MORE",positive
